names,scores,logfoldchanges,pvals,pvals_adj
CEBPD,42.9854,1.9285825,0.0,0.0
RBM15B,42.712368,1.6316094,0.0,0.0
TPGS1,42.59735,1.5658368,0.0,0.0
YRDC,42.281258,2.3048573,0.0,0.0
ELL2,42.22665,1.6139344,0.0,0.0
CHN2,42.210255,2.6263957,0.0,0.0
NME1,42.124683,1.946061,0.0,0.0
PDCD7,42.091232,1.5164734,0.0,0.0
KIAA2013,41.783516,1.7168895,0.0,0.0
CDC34,41.499603,1.8350749,0.0,0.0
EMG1,41.4976,1.5342237,0.0,0.0
CNNM3-DT,41.18461,4.9979672,0.0,0.0
LINC00278,41.176716,1.569701,0.0,0.0
BTBD6,41.040897,2.0147202,0.0,0.0
DEXI,40.978294,2.412422,0.0,0.0
SAP30L,40.86238,1.8185935,0.0,0.0
HOOK2,40.64646,1.6339784,0.0,0.0
INKA2,40.39868,2.8996046,0.0,0.0
PHC2,40.221462,1.7581466,0.0,0.0
PITPNA,40.04918,1.5579098,0.0,0.0
CD38,39.39198,2.128337,0.0,0.0
FRAT2,39.16575,2.450697,0.0,0.0
LDB1,38.918056,2.0848632,0.0,0.0
CARD9,38.61842,4.485021,0.0,0.0
TPRG1L,38.53433,1.5178821,0.0,0.0
LFNG,38.492863,1.9164014,0.0,0.0
BEST1,38.468906,3.4761195,0.0,0.0
CENPB,38.091812,1.522881,0.0,0.0
C11orf68,37.920868,2.1133177,0.0,0.0
EID2,37.849857,2.0128357,0.0,0.0
MGAT4B,37.773235,1.7704532,0.0,0.0
ABHD15-AS1,37.701145,1.6644119,0.0,0.0
KDM4A,37.600883,1.698816,2.07934456513181e-309,4.1689154150101675e-308
SV2C,37.544765,5.375653,1.7150215870420615e-308,3.4174686777229188e-307
SLAIN1,37.48855,1.7945678,1.415384600348348e-307,2.8089498843424415e-306
FXN,36.883553,1.5611545,8.480783296900466e-298,1.6096214117725347e-296
SNX15,36.711246,2.1852965,4.831779670414698e-295,9.047680822074145e-294
SMARCD2,36.709282,1.5675298,5.193204310493499e-295,9.70588557284974e-294
CCNQ,36.346115,1.6900569,3.0267277229170336e-289,5.519758441942265e-288
CTSZ,36.25905,1.9580784,7.156428486697843e-288,1.2966388206268833e-286
BCL3,36.039295,1.6346626,2.029205539183297e-284,3.593438370202602e-283
FBXL14,35.949272,1.7312086,5.195606886446933e-283,9.134558450493583e-282
SLC39A3,35.712166,1.7824476,2.5593492743267217e-279,4.431977575223477e-278
LINC02320,35.226265,2.0798242,7.924150398025885e-272,1.333274075568104e-270
PARD6G,35.06488,2.8207288,2.3133946829179808e-269,3.8363141657066993e-268
TMED7,35.018173,1.5395224,1.1901699120870779e-268,1.9686597497649993e-267
CDK2AP1,35.015896,2.3912914,1.289079758616604e-268,2.1286677397982872e-267
DPYD-AS1,34.89936,1.7895774,7.602164600737639e-267,1.2406935521871068e-265
CCDC85C,34.699787,2.4707234,7.936410181424772e-264,1.281350449093399e-262
GAREM1,34.650555,3.5691283,4.382153711177189e-263,7.051807879960135e-262
BORCS8,34.5917,1.8634393,3.3672996932931265e-262,5.3744959541892255e-261
MRGBP,34.423664,1.9674656,1.1161281259896887e-259,1.7613221910779218e-258
ENTR1,34.297813,1.7555379,8.458789301362012e-258,1.3231142210156025e-256
B3GALT6,34.204403,2.2581468,2.07959054838169e-256,3.2270759596140296e-255
LRRC37A3,34.150566,1.6743516,1.3115755552549034e-255,2.0208590917502325e-254
AP4B1-AS1,34.01504,3.3592083,1.3351653125538154e-253,2.036361249887222e-252
LINC01801,33.710487,2.9060757,4.057906182582655e-249,6.0200991797405146e-248
HRAS,33.485546,1.937609,7.824797661805357e-246,1.1443620377145532e-244
NFIL3,33.438896,1.6523503,3.732412898976022e-245,5.4545075136043913e-244
BOLA2,33.322205,1.5266593,1.8415273835749713e-243,2.665311230902e-242
HABP4,33.155876,1.5275902,4.6599724815974324e-241,6.685215653951506e-240
SNRK-AS1,33.01937,5.4995327,4.283000433780855e-239,6.077574509660898e-238
FRAT1,32.92254,1.9487622,1.0461109540638679e-237,1.4737436392456277e-236
S100A12,32.662025,2.1743832,5.40889553796332e-234,7.453610414568045e-233
ZNF451-AS1,32.554287,2.049904,1.8208721625498545e-232,2.4847159328295366e-231
LINC02580,32.486145,2.3883343,1.6732396202622453e-231,2.2705931268579487e-230
CCDC71L,32.46225,1.8654846,3.638147462056996e-231,4.919921875434091e-230
CNBD2,32.221233,1.7582384,8.899838193534233e-228,1.1798918277173297e-226
AVEN,32.213333,1.6354727,1.1483350564852388e-227,1.5203396742424325e-226
CTU1,32.21222,2.095031,1.1903429800672283e-227,1.5727637700172534e-226
SP2-AS1,32.208363,2.9857233,1.3477928686431575e-227,1.7783958768448622e-226
ARMC9,32.151443,2.6116207,8.431053769000813e-227,1.1050158081165968e-225
IGLC2,32.024567,2.2844431,4.9626178710164836e-225,6.45239245847512e-224
MTCP1,31.980053,3.2172754,2.0652732669741468e-224,2.6728351381051658e-223
INO80B,31.503422,2.038383,7.797853215435704e-218,9.694306970752594e-217
ZNF565,31.43727,1.5455906,6.266646262714678e-217,7.707462857875601e-216
NPIPB13,30.397497,2.71938,5.927652093997047e-203,6.647122989990499e-202
SYNM,30.318052,1.7929573,6.628681502075225e-202,7.361523248161634e-201
FBXL6,30.244648,1.6145284,6.1352932787413284e-201,6.75987718909968e-200
OPRM1,30.05455,2.3324053,1.9039373723032773e-198,2.0720937987336223e-197
LSM14B,29.89939,1.7083113,2.0041374714132726e-196,2.1512321470441536e-195
TNFSF4,29.727314,3.94162,3.407309247202431e-194,3.6118216332208656e-193
ZC3H12B,29.642817,2.9109373,4.1974932980684994e-193,4.3970315233728265e-192
P2RX5,29.625902,2.334406,6.933266142731209e-193,7.255088335880443e-192
AIM2,29.473883,2.0888681,6.224274379066425e-191,6.430654754465248e-190
PXN-AS1,29.145483,1.9900572,9.530836501949928e-187,9.554272985151445e-186
LINC01964,28.821825,9.586398,1.1429074625930524e-182,1.1154320811980474e-181
COG8,28.736607,1.8434592,1.3316912312422876e-181,1.2887504457442671e-180
TXNDC5,28.692331,2.3018708,4.755649377226915e-181,4.572901573148711e-180
ACOT7,28.647146,1.5144436,1.739823210149599e-180,1.6647853582497486e-179
RRAS,28.565582,1.9627863,1.799100866321848e-179,1.7056591934198602e-178
ENDOG,28.311354,1.7539024,2.5049773865423756e-176,2.3319408896223218e-175
ZMYND19,28.248287,2.1789365,1.4939861001607148e-175,1.384200757951935e-174
THSD4-AS1,28.149027,3.8161376,2.462963280076926e-174,2.25527681163057e-173
TET2-AS1,28.141233,4.7194557,3.0679393276877804e-174,2.8079250123570852e-173
LINC00881,28.08404,4.804431,1.5346897141493242e-173,1.397431750882921e-172
PIK3R2,28.038855,2.1751592,5.462340109445912e-173,4.955357962987371e-172
RFNG,27.983727,1.6018654,2.5637118401314063e-172,2.3128959560945765e-171
IRF4,27.952997,1.7164642,6.061932486753092e-172,5.456296913559545e-171
CCDC102A,27.773972,1.5857016,8.94906412107958e-170,7.963405489826521e-169
FILIP1L,27.77154,1.647253,9.574933978078676e-170,8.512599185962904e-169
SERPINB9P1,27.684956,1.9584786,1.0596605385983126e-168,9.361371295391324e-168
SPAG6,27.5922,2.0993514,1.3803482786416737e-167,1.2096128578799943e-166
RGPD8,27.506578,1.6085151,1.464746360055414e-166,1.2767107694238013e-165
MPND,27.494389,2.0648952,2.0489239354011664e-166,1.7811347653456252e-165
NAGLU,27.354912,1.646115,9.439475979261853e-165,8.0872007864359e-164
SPINDOC,27.110645,2.0570722,7.375453169361004e-162,6.18349904104782e-161
C11orf65,27.11062,1.6767601,7.380391622034164e-162,6.184989432974926e-161
HLA-G,27.033314,2.8686676,6.001127947662734e-161,4.997024326802739e-160
STIMATE,27.03072,1.843947,6.4376384399701944e-161,5.3559400082201e-160
DIABLO,27.008562,3.0946798,1.1724241741784065e-160,9.737689405909618e-160
ZNF852,26.849321,1.506173,8.589930448540985e-159,7.059544687822343e-158
PINK1,26.818882,1.6700922,1.946351716348604e-158,1.5955680932345826e-157
ATP1A3,26.702951,1.9002854,4.349731505301761e-157,3.522994457605333e-156
SLCO5A1,26.632431,5.667365,2.859773365256924e-156,2.3009887011244857e-155
TRAV39,26.628962,3.1997755,3.137035090159304e-156,2.5230375110660606e-155
GML,26.599472,2.283388,6.884125394195177e-156,5.5253718504352426e-155
LRRC8B,26.504208,1.535056,8.668118914386333e-155,6.883837293697718e-154
SAP30L-AS1,26.480663,1.8278953,1.6188251011844913e-154,1.2835157852503294e-153
LINC02245,26.473848,1.8729979,1.9394509003105855e-154,1.5364848266104268e-153
CD302,26.352966,1.6768451,4.745939671181701e-153,3.7281632872614818e-152
ZNF777,26.19819,1.5827872,2.786609823823097e-151,2.1621086848759065e-150
ADCY3,25.964636,2.0034182,1.2429053592733985e-148,9.43412415448482e-148
CTLA4,25.62738,1.6052693,7.55773272171959e-145,5.549332604075382e-144
RASAL2,25.328783,3.8127847,1.539694137153095e-141,1.1052360556057137e-140
CTBP1-AS,25.324665,3.410096,1.70925743030514e-141,1.2265034615405565e-140
SLC1A5,25.281929,1.5751153,5.0485064259068454e-141,3.614678878234363e-140
EP300-AS1,25.10244,4.961157,4.677447252005681e-139,3.295941225323989e-138
G2E3-AS1,24.944572,3.183268,2.445517318119467e-137,1.703591416196573e-136
CIDEB,24.788803,1.5904219,1.1838875680673009e-135,8.142816144794708e-135
TMLHE-AS1,24.639683,2.9422052,4.747639651720922e-134,3.2403841194584934e-133
CNNM4,24.537584,1.5120572,5.868789073139132e-133,3.981985595810907e-132
CENPM,24.404945,1.5977502,1.5154651156414772e-131,1.0215164100197186e-130
SNTA1,24.313545,1.7112027,1.4096125789018608e-130,9.423744087445033e-130
MSRB2,24.214745,1.6267496,1.555984107976449e-129,1.0321185432163781e-128
C8orf82,24.097443,1.6025767,2.6588924847333917e-128,1.7488809459248072e-127
GCC2-AS1,23.930504,2.5709252,1.4747919680393791e-126,9.609966443754435e-126
TUT1,23.646954,1.6114159,1.2686337195949754e-123,8.0941064965877e-123
PDE3A,23.632294,5.4060254,1.795214164953808e-123,1.1427700318743043e-122
DEFA3,23.624994,1.9797171,2.1338158299352606e-123,1.35654672385228e-122
EVA1B,23.60587,2.0173914,3.3547135274356126e-123,2.1278779353277168e-122
