"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING",197,0.471287719066696,1.42333127332663,0.00298673406292006,0.0135760639223639,0.00828854428944323,2946,"tags=30%, list=15%, signal=26%","PIM1/SOCS1/PTGER2/BATF/MYC/CST7/FURIN/RNH1/ADAM19/HOPX/MAP3K8/IL2RA/BHLHE40/NDRG1/MXD1/PLSCR1/AHR/ICOS/SLC2A3/SYNGR2/SNX9/GLIPR2/TNFRSF4/IL4R/GBP4/IFNGR1/P4HA1/GSTO1/SELL/SERPINB6/CDC6/GPR65/ITGAE/LCLAT1/UCK2/TNFRSF1B/AHCY/IL18R1/RGS16/CD48/CYFIP1/IFITM3/IL3RA/PRNP/PLPP1/PHTF2/ALCAM/SOCS2/MAFF/IL1R2/CSF1/IRF8/GALM/TNFSF10/P2RX4/ST3GAL4/CD79B/MAPKAPK2/MYO1C/PNP"
"HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM",192,0.469105436150828,1.4150933129434,0.0045436687383871,0.0189319530766129,0.0115584555625637,3053,"tags=24%, list=16%, signal=20%","UPP1/MT2A/ID2/DHRS7/COMT/IDH1/TMBIM6/CBR1/PSMB10/HPRT1/SLC35B1/GSTO1/PTGDS/PGD/CNDP2/LPIN2/ACP1/MAN1A1/AHCY/GART/CASP6/DHRS1/TKFC/ARPP19/MTHFD1/ASL/RETSAT/CYB5A/AQP9/TMEM97/SAR1B/SHMT2/FAS/ACP2/SLC46A3/BLVRB/IRF8/ATP2A2/DCXR/POR/CES1/IL1R1/UGDH/GCLC/SERTAD1/NINJ1"
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE",199,0.454358419710196,1.3732861908898,0.00526228704736826,0.020239565566801,0.0123567873986785,2545,"tags=25%, list=13%, signal=22%","NFKBIA/PDE4B/TIMP1/PTGER2/MYC/GPR132/TAPBP/LCP2/IFNGR2/IRF1/RGS1/IL15RA/TLR1/BST2/MXD1/RHOG/AHR/IL7R/LYN/GNA15/IL18RAP/NMI/IL4R/CCL5/ACVR2A/ADRM1/SRI/SELL/HIF1A/CD55/IFNAR1/SELENOS/TNFRSF1B/CDKN1A/IL18R1/OSM/RGS16/IL15/ABCA1/CD48/CD70/AQP9/LDLR/SLC31A1/LY6E/PROK2/CSF1/ITGA5/ATP2A2"
"HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT",199,0.451553801911447,1.36480930848449,0.00577428858927435,0.0206224592474084,0.0125905540668388,2672,"tags=27%, list=14%, signal=23%","ERAP2/PIM1/S100A9/TIMP1/CASP1/APOBEC3G/PLEK/CD59/ITGAM/GZMB/CTSC/CBLB/CTSB/LCP2/IRF1/ATOX1/FCN1/PLSCR1/RHOG/LYN/PSMB9/S100A12/CCL5/GZMA/WAS/CD55/GNB2/DPP4/GCA/CTSD/ADAM9/GNGT2/CASP7/SPOCK2/APOBEC3F/USP16/CTSH/PREP/RBSN/DUSP5/STX4/MSRB1/CPM/CLU/HSPA1A/EHD1/MAFF/CALM3/VCPIP1/LAMP2/XPNPEP1/FCER1G/CASP4"
"HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE",96,0.52652081071873,1.46726062238821,0.00678394644730405,0.0226131548243468,0.0138059261032854,3277,"tags=46%, list=17%, signal=38%","CASP1/HLA-C/PARP9/CASP8/IFI35/TAP1/B2M/IFI30/IRF1/IFITM2/PSME2/BST2/UBA7/PLSCR1/LGALS3BP/LPAR6/PSMB9/NMI/IL4R/GBP4/CNP/MOV10/SELL/TRIM14/SP110/TRAFD1/IL15/IFITM3/PSMB8/UBE2L6/LY6E/PSME1/CSF1/RNF31/TDRD7/RIPK2/IRF9/CMTR1/IFIT2/TXNIP/DHX58/OAS1/PNPT1/SAMD9L"
"HALLMARK_G2M_CHECKPOINT","HALLMARK_G2M_CHECKPOINT",192,0.460169091424393,1.3881361287157,0.00763891595637298,0.0238716123636656,0.0145742475483432,3610,"tags=49%, list=18%, signal=41%","BCL3/MT2A/NUSAP1/MYC/JPT1/MNAT1/CDK4/KIF4A/ODF2/CHMP1A/UBE2C/CKS1B/BUB3/EWSR1/AURKB/MAD2L1/HMMR/SLC7A5/STIL/EXO1/NOTCH2/HIF1A/CDC6/TROAP/CENPE/CDK1/POLE/PLK4/NEK2/POLQ/FOXN3/MKI67/PLK1/CENPF/PBK/SNRPD1/AURKA/WRN/KIF2C/UCK2/KIF11/KNL1/CDC25B/E2F2/BUB1/PRC1/RBL1/MCM2/KIF15/CKS2/DTYMK/CCNA2/G3BP1/TPX2/DDX39A/POLA2/HMGN2/PRMT5/RAD54L/TTK/NOLC1/HSPA8/HIRA/MCM6/TOP2A/ORC5/CCNB2/KIF23/FBXO5/SRSF1/STMN1/HUS1/KIF22/CDKN1B/CHEK1/MYBL2/SRSF2/CDC45/CDC20/BARD1/CDC7/NDC80/LMNB1/CDKN3/FANCC/RBM14/PRIM2/E2F4/BIRC5/KPNA2/SMAD3/DR1/PML/TNPO2/ESPL1"
"HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2",57,0.559983406789574,1.44937660451873,0.0151389263771056,0.0445262540503106,0.0271844498412423,3984,"tags=54%, list=20%, signal=43%","MYC/DUSP2/NPM1/CDK4/HSPE1/HSPD1/NIP7/SORD/NOP16/TBRG4/PLK4/NOP56/PLK1/MYBBP1A/IMP4/IPO4/EXOSC5/TMEM97/NOLC1/PPRC1/MRTO4/PES1/RRP9/MPHOSPH10/SLC19A1/RCL1/UTP20/MCM4/NOC4L/LAS1L/PA2G4"
"HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM",151,0.446124428046068,1.31375524967028,0.024598125166283,0.0647319083323238,0.0395205335081556,3438,"tags=35%, list=18%, signal=29%","LDHA/MIF/GRHPR/HSP90AA1/ACSL5/LGALS1/GLUL/IDH1/RDH11/GCDH/NTHL1/CBR1/MDH1/CPT1A/IDH3B/UROD/IDI1/PCBD1/SDHD/DHCR24/NBN/PDHA1/NSDHL/HSD17B7/APEX1/ACADS/OSTC/ERP29/RETSAT/FASN/DLD/HCCS/UBE2L6/ACSL1/PSME1/BLVRA/HSD17B10/PRDX6/HADH/ACADM/IDH3G/UGDH/ADSL/PDHB/HMGCL/SDHC/ACAA2/NCAPH2/ACOT2/MGLL/ENO2/G0S2/METAP1"
"HALLMARK_HYPOXIA","HALLMARK_HYPOXIA",190,0.428904184260674,1.29171074957399,0.0239347790243401,0.0647319083323238,0.0395205335081556,1505,"tags=17%, list=8%, signal=16%","PIM1/DDIT4/CXCR4/LDHA/S100A4/MIF/MT2A/MT1E/IDS/GRHPR/ENO1/ANXA2/PGK1/ZFP36/TPST2/GAPDH/BHLHE40/MYH9/NDRG1/SLC25A1/TPI1/SLC2A3/GPI/PFKP/GYS1/JMJD6/P4HA1/PFKL/GALK1/TPD52/FOSL2/CDKN1A"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",49,0.578130461543279,1.46018703753742,0.0266996586702553,0.0667491466756382,0.0407521106019686,3183,"tags=47%, list=16%, signal=39%","TXN/FTL/SOD2/NDUFB4/NDUFA6/SOD1/PRDX1/ATOX1/PFKP/G6PD/IPCEF1/PTPA/TXNRD1/SBNO2/SELENOS/JUNB/PRNP/PRDX2/GLRX2/PRDX6/GCLC/FES/GLRX"
"HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS",34,0.596828638855372,1.40979427979101,0.0486100956689337,0.115738323021271,0.0706612919498284,2858,"tags=18%, list=15%, signal=15%","S100A4/TIMP1/PF4/VCAN/LRPAP1/APP"
"HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING",84,0.482835940733139,1.32009553779211,0.0575296108291032,0.130234421959527,0.0795115418279218,2450,"tags=32%, list=13%, signal=28%","PIM1/SOCS3/SOCS1/MAP3K8/IL2RA/IFNGR2/IRF1/IL15RA/PF4/HAX1/IL4R/IFNGR1/MYD88/TYK2/PTPN1/IFNAR1/IL10RB/CD38/TNFRSF1B/IL18R1/IL2RG/IL3RA/IL17RB/FAS/IL1R2/CSF1/BAK1"
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR",148,0.423536014043847,1.24386918389676,0.0599078341013825,0.130234421959527,0.0795115418279218,2946,"tags=34%, list=15%, signal=29%","PDE4B/IMPDH2/ERCC5/BOLA2/POLE4/DDB2/POLD4/EDF1/GTF2H3/BCAP31/SEC61A1/RFC2/POLR2E/HPRT1/TAF9/GTF2H5/ADRM1/ERCC3/NELFE/SNAPC5/COX17/POLR2J/ERCC8/SRSF6/POLH/AAAS/CLP1/PCNA/MPC2/CANT1/NUDT21/NME1/RPA3/TMED2/SMAD5/POLD1/RNMT/POLA2/AGO4/POLR2K/DDB1/SSRP1/GTF3C5/RALA/POLR1D/UPF3B/POLR3GL/TAF6/ZWINT/XPC/PNP"
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY",194,0.395420239336885,1.19304591413079,0.0885093167701863,0.184394409937888,0.112577639751553,3059,"tags=31%, list=16%, signal=26%","DDIT4/S100A4/UPP1/SOCS1/CASP1/ERCC5/RPL36/RPS12/TAP1/IFI30/DDB2/NDRG1/SEC61A1/MXD1/STOM/RALGDS/CDKN2AIP/KIF13B/CCP110/NOTCH1/MAPKAPK3/HINT1/RHBDF2/CCNG1/VAMP8/ZFP36L1/POLH/PIDD1/CDKN2A/PCNA/TPRKB/CDKN1A/CTSD/TRAFD1/ELP1/VDR/RGS16/F2R/DNTTIP2/PLK3/RETSAT/ANKRA2/ZBTB16/RPS27L/SLC3A2/RPL18/FAS/ABCC5/BAK1/ISCU/DCXR/XPC/APP/CCNK/ZNF365/CGRRF1/TXNIP/AEN/NINJ1/MDM2"
"HALLMARK_COAGULATION","HALLMARK_COAGULATION",129,0.424944357194311,1.22691167329281,0.0960629921259843,0.192125984251969,0.117297969332781,3639,"tags=22%, list=19%, signal=18%","TIMP1/PLEK/FURIN/PEF1/CTSB/PF4/WDR1/GNB2/DPP4/ADAM9/CTSH/PREP/CRIP2/CLU/MAFF/CFD/LAMP2/ISCU/ARF4/F2RL2/ITGA2/SIRT2/CD9/PRSS23/CASP9/CPQ/SERPINA1/A2M/SPARC"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",73,0.464242166968479,1.24164422981371,0.11965811965812,0.230111768573307,0.140489290286861,2793,"tags=37%, list=14%, signal=32%","S100A11/SREBF2/CYP51A1/PLSCR1/ABCA2/FBXO6/MVD/IDI1/GUSB/PMVK/FDPS/SC5D/TP53INP1/NSDHL/HSD17B7/FDFT1/EBP/DHCR7/TMEM97/FASN/FADS2/LDLR/CLU/ALCAM/SCD/CHKA/PCYT2"
