names,scores,logfoldchanges,pvals,pvals_adj,rank_score
RPS6KB1,7.866603,1.0597659,3.64400661690162e-15,4.52736009393847e-14,7.866603
AFF3,7.8602104,2.5105321,3.83488314376753e-15,4.7584650194827546e-14,7.8602104
CSE1L,7.8584385,1.2277251,3.889519949823034e-15,4.823201925103748e-14,7.8584385
GLMN,7.856603,1.1496891,3.946915960891556e-15,4.8881804761218966e-14,7.856603
BRIP1,7.8536916,2.413908,4.0396726527398196e-15,4.996732899419266e-14,7.8536916
AREL1,7.852109,1.7617862,4.0909806203220674e-15,5.056999922834e-14,7.852109
UPF1,7.8510966,1.9690738,4.124153855132227e-15,5.0947880452795093e-14,7.8510966
ZHX2,7.8476787,1.657025,4.238080654051429e-15,5.225630890893407e-14,7.8476787
ZBED4,7.841856,2.1197746,4.4393557390902166e-15,5.466917124135768e-14,7.841856
MARK2,7.8353367,1.0890706,4.675873927317077e-15,5.754559811933368e-14,7.8353367
ACACA,7.831286,1.5347191,4.829040404359526e-15,5.935594386464021e-14,7.831286
AHCYL2,7.8046403,2.044303,5.967147514560662e-15,7.306955104187923e-14,7.8046403
TYW1,7.8034377,1.0735838,6.024311012671013e-15,7.367732368496649e-14,7.8034377
LRRC37B,7.8029947,1.8360125,6.045506840778286e-15,7.389036718322892e-14,7.8029947
ATXN2,7.795463,1.1201491,6.417273020796049e-15,7.828753021878871e-14,7.795463
MCCC2,7.7876782,1.0106151,6.825178271933765e-15,8.321189309981304e-14,7.7876782
MPP7,7.7825513,1.4364904,7.107626123091166e-15,8.66015118160946e-14,7.7825513
PCCA,7.7817287,1.7431201,7.154016155564989e-15,8.711250039333895e-14,7.7817287
ALMS1,7.781539,1.5081028,7.164763795583772e-15,8.718911564178062e-14,7.781539
NCOR2,7.780526,1.3103472,7.222353498642038e-15,8.783530967148999e-14,7.780526
ACBD5,7.7780576,1.1617966,7.364644012644478e-15,8.951015778846406e-14,7.7780576
MED6,7.775083,1.0437286,7.539792064873795e-15,9.158203049376191e-14,7.775083
ARNT,7.7727413,1.240231,7.68055289016539e-15,9.323390754017143e-14,7.7727413
PIGB,7.759577,1.4063771,8.521341306906671e-15,1.0324805368021655e-13,7.759577
UBE2Z,7.7330575,1.1839055,1.0499401881393794e-14,1.266660271363217e-13,7.7330575
HIPK2,7.7287536,1.8766465,1.086047841745017e-14,1.3086073994622223e-13,7.7287536
THUMPD2,7.726412,1.3090527,1.1062051317802275e-14,1.332075201149261e-13,7.726412
IFI30,7.7200823,3.749081,1.1625446499527923e-14,1.3990574237562262e-13,7.7200823
COX10,7.713057,1.0696763,1.2283911827182984e-14,1.477391435982278e-13,7.713057
GALK2,7.7038164,1.2108024,1.3206148151348105e-14,1.5863591591502746e-13,7.7038164
ZNF33A,7.6988797,1.0649612,1.372643101222172e-14,1.6468350830604207e-13,7.6988797
CMIP,7.696538,1.1688602,1.3980233547959551e-14,1.675230925085563e-13,7.696538
EIF2AK3,7.6805882,1.4566971,1.5835955639974395e-14,1.8952781649114307e-13,7.6805882
ZDHHC21,7.6798286,1.828465,1.5930124690871252e-14,1.9053831292846494e-13,7.6798286
MICU1,7.6788793,1.2331041,1.604861104800407e-14,1.9183825350479146e-13,7.6788793
CD63,7.6786265,1.006919,1.608035356980296e-14,1.9210034105854963e-13,7.6786265
TIAM1,7.6684995,1.1010209,1.7401985409787453e-14,2.0763539664556154e-13,7.6684995
PRMT3,7.6589427,1.3499055,1.874701963257373e-14,2.235476417856202e-13,7.6589427
SIPA1L3,7.6567273,2.024962,1.9073094642185235e-14,2.2715904805738324e-13,7.6567273
CBX4,7.635841,1.6687833,2.2435095655637387e-14,2.6622798774379166e-13,7.635841
PSMD5,7.6316004,1.0834024,2.318569709688415e-14,2.749683156314116e-13,7.6316004
CAAP1,7.630335,1.20783,2.341450634834923e-14,2.775136645817672e-13,7.630335
VRK2,7.629195,1.1659405,2.3622332787819613e-14,2.7977542440067203e-13,7.629195
CDK2AP1,7.6291323,2.425984,2.3633931752571077e-14,2.7977542440067203e-13,7.6291323
POLA1,7.621537,1.7153113,2.5067254813464328e-14,2.9638431552258007e-13,7.621537
SLC7A1,7.619702,1.4082519,2.5426271822587045e-14,3.004476370920189e-13,7.619702
VEZT,7.6129293,1.2144085,2.679521235893711e-14,3.162416860311709e-13,7.6129293
PHACTR4,7.6118536,1.0461669,2.7019280483943296e-14,3.1831022306430004e-13,7.6118536
STAM2,7.609638,2.0135067,2.7486415927332364e-14,3.2322967960699503e-13,7.609638
LPGAT1,7.60736,1.3617153,2.7975184221171986e-14,3.2838536583076994e-13,7.60736
SELENOO,7.603499,1.8695592,2.882296086045621e-14,3.381341115811794e-13,7.603499
ATXN3,7.6015368,1.1624547,2.9263431036902194e-14,3.428903104970671e-13,7.6015368
ZNRF1,7.5988154,2.3093348,2.988538425058837e-14,3.4996840156523833e-13,7.5988154
EXT1,7.597866,3.1842933,3.0105388689680025e-14,3.5212327906733935e-13,7.597866
GNPTAB,7.590271,1.3901803,3.192372241266635e-14,3.7272279246483007e-13,7.590271
ABHD15-AS1,7.5881824,3.7097235,3.244242109837093e-14,3.785529493458094e-13,7.5881824
ANKS1A,7.587106,2.4821143,3.271285521798166e-14,3.814810196099315e-13,7.587106
METTL16,7.5831823,1.222922,3.371806274241969e-14,3.925015179914744e-13,7.5831823
HS2ST1,7.5760937,1.5522741,3.56114965359913e-14,4.140497707761603e-13,7.5760937
CLIP4,7.5641313,1.5412334,3.904647789220566e-14,4.5371821816786245e-13,7.5641313
ARMH4,7.557359,2.947545,4.11334865086603e-14,4.774021731918534e-13,7.557359
LINC01572,7.556916,2.6384513,4.127377926744035e-14,4.787464805603276e-13,7.556916
VAV3,7.5486884,2.3201804,4.3966393387795855e-14,5.096767688462021e-13,7.5486884
WDR44,7.542802,1.7732091,4.599789601497935e-14,5.325957569355715e-13,7.542802
ROCK2,7.5402703,1.5205469,4.689978876651062e-14,5.420192466901685e-13,7.5402703
FAF2,7.540017,1.0273621,4.699092867326662e-14,5.424887860050037e-13,7.540017
SLC25A12,7.53641,1.0135635,4.830875169295772e-14,5.567171102048272e-13,7.53641
RCOR3,7.528815,1.073317,5.1203023714396176e-14,5.897238187423804e-13,7.528815
RMND5A,7.528498,1.2930188,5.132724823157659e-14,5.904594905323285e-13,7.528498
ARID3B,7.506156,1.4434191,6.088879167349499e-14,6.996311658643276e-13,7.506156
LIMD1,7.5002065,1.7066361,6.371727647600612e-14,7.31701681973291e-13,7.5002065
HEATR5B,7.499257,1.2822558,6.418042506856613e-14,7.365880104056902e-13,7.499257
GRAMD1B,7.4929914,1.665761,6.73212965238888e-14,7.72182374196633e-13,7.4929914
SLC33A1,7.476852,2.2327752,7.612404974464379e-14,8.700907741841062e-13,7.476852
LRCH1,7.4750166,1.3540888,7.719413389744374e-14,8.807783160963143e-13,7.4750166
UCHL3,7.4715357,1.0764871,7.926437288341601e-14,9.038725224840818e-13,7.4715357
ATG16L1,7.4660926,1.4216168,8.261133949065763e-14,9.403948174247752e-13,7.4660926
LINC02245,7.4657125,4.193389,8.284996495817135e-14,9.425628571520332e-13,7.4657125
NAA25,7.4526114,1.0846083,9.151062972722941e-14,1.0392803264668747e-12,7.4526114
NME7,7.4524846,1.5616872,9.15985031523761e-14,1.039674889608872e-12,7.4524846
DNAJC13,7.451852,1.4326464,9.203911585064142e-14,1.0440703878060007e-12,7.451852
MAPK6,7.4392567,1.1242759,1.0125341295621562e-13,1.1479297709891234e-12,7.4392567
TTLL5,7.4321046,1.4720703,1.0688313646921222e-13,1.2110533957322205e-12,7.4321046
CLEC16A,7.4310923,1.2845615,1.0770473316669041e-13,1.219656376507985e-12,7.4310923
TFCP2,7.429763,1.3939264,1.0879250423507516e-13,1.2312618408744655e-12,7.429763
PIGK,7.429573,1.2079941,1.0894877888984561e-13,1.2323177487378608e-12,7.429573
TRAPPC12,7.4236236,1.4422281,1.1395871848433706e-13,1.28749665317639e-12,7.4236236
RAPGEF2,7.4227376,1.6932992,1.1472399717055952e-13,1.2953947932103339e-12,7.4227376
CSPP1,7.417421,1.2441105,1.1942287086437237e-13,1.3476740121534248e-12,7.417421
EID2,7.4136233,1.9384398,1.228944944565208e-13,1.3860515662969446e-12,7.4136233
SLX4IP,7.412864,1.6097038,1.2360062654354712e-13,1.393212592283485e-12,7.412864
TRIOBP,7.4109654,1.3403792,1.2538344735929038e-13,1.4124947023181313e-12,7.4109654
TRIM37,7.4029274,1.4301682,1.3321480989470275e-13,1.4989921794246944e-12,7.4029274
RAB28,7.4017878,1.2007382,1.3436296511202543e-13,1.5110428168460425e-12,7.4017878
VPS53,7.4012814,1.0126613,1.3487637241728707e-13,1.5159453506384107e-12,7.4012814
SLC39A9,7.393813,1.32581,1.4267686119057166e-13,1.60269851881579e-12,7.393813
HACL1,7.391978,1.368305,1.4466079662832223e-13,1.6240519038571483e-12,7.391978
FLNB,7.3883066,1.4274031,1.4871033342889872e-13,1.6666459361607617e-12,7.3883066
KDM2B,7.3854585,1.0247216,1.5192876146207274e-13,1.7017412732054033e-12,7.3854585
LANCL2,7.383054,1.4974254,1.5469976773843125e-13,1.7298086029174986e-12,7.383054
MTFR1,7.381345,1.9722283,1.5669875768553065e-13,1.7511600744662842e-12,7.381345
FBH1,7.378433,1.5079293,1.6016305652791418e-13,1.788853133640539e-12,7.378433
NSUN6,7.3756485,1.1285602,1.6354710144555783e-13,1.8235268838100715e-12,7.3756485
TFRC,7.36837,1.0277255,1.7272704534376345e-13,1.922595462620457e-12,7.36837
MYSM1,7.363433,1.2702216,1.792396611777813e-13,1.9894280714275806e-12,7.363433
MEGF9,7.3622937,1.4445693,1.8077649750157226e-13,2.0053483577725432e-12,7.3622937
FNDC3B,7.352737,1.6684831,1.9418912788382422e-13,2.150476997414076e-12,7.352737
KIF21B,7.350648,1.5017067,1.9724803202532457e-13,2.1831162277554024e-12,7.350648
DDX60L,7.348686,1.1444315,2.001646445390498e-13,2.212893652169563e-12,7.348686
VEGFB,7.3465977,2.0486708,2.0331598478999798e-13,2.2464636873916884e-12,7.3465977
ATF7,7.3440027,1.4199588,2.0729924851585676e-13,2.289182672098355e-12,7.3440027
SACM1L,7.333686,1.1268666,2.2390747064906568e-13,2.4697978498652295e-12,7.333686
PPTC7,7.331914,1.4294927,2.2688908567929298e-13,2.501276410463327e-12,7.331914
RTTN,7.3252683,1.5099635,2.3842154076218045e-13,2.622502928406041e-12,7.3252683
PRR5,7.3152046,1.5199091,2.569892859240246e-13,2.8235633615728877e-12,7.3152046
TMEM267,7.31242,1.7293102,2.6237371827142926e-13,2.876262699795702e-12,7.31242
SENP1,7.311597,1.4076462,2.6398567255391717e-13,2.8923133485638583e-12,7.311597
WDFY2,7.307673,1.0107238,2.7180826715093824e-13,2.97635376139315e-12,7.307673
HACD3,7.3021665,1.1677784,2.831703086006576e-13,3.099036129025541e-12,7.3021665
CMTM8,7.2995715,1.8403946,2.8868531181555497e-13,3.1558626712887037e-12,7.2995715
DGCR2,7.2971663,1.0960519,2.9389090413432205e-13,3.210975551144843e-12,7.2971663
EEFSEC,7.295711,1.3852183,2.970863303388688e-13,3.244076625039612e-12,7.295711
ADNP2,7.2874827,1.6094817,3.1579935142337276e-13,3.446492865952347e-12,7.2874827
FHIT,7.287293,1.9300642,3.162445793874011e-13,3.449428054321441e-12,7.287293
MTM1,7.2817864,1.1055403,3.2942778953796273e-13,3.5912217190411443e-12,7.2817864
ANKFY1,7.269065,1.2106522,3.6198422838604057e-13,3.932985775157158e-12,7.269065
GPATCH2,7.2672296,1.1374018,3.669350389740929e-13,3.984564285596588e-12,7.2672296
TBC1D23,7.263622,1.1360224,3.7686051187765737e-13,4.090075705170272e-12,7.263622
TRAPPC8,7.260837,1.1801478,3.847021549449602e-13,4.165938997212497e-12,7.260837
C3orf38,7.248938,1.0569254,4.200514987327084e-13,4.52121437139804e-12,7.248938
TTC27,7.247356,1.6616824,4.249862087374303e-13,4.571814256500295e-12,7.247356
LARP4,7.234001,1.197877,4.689671939887725e-13,5.031112967090077e-12,7.234001
WDPCP,7.2320395,1.7266076,4.757945302889238e-13,5.101560202023924e-12,7.2320395
TBC1D14,7.230963,1.0133952,4.795798895905211e-13,5.139331478372024e-12,7.230963
SDCCAG8,7.2271657,1.0774691,4.931778340294003e-13,5.279269067990867e-12,7.2271657
FAAH2,7.2188115,1.972186,5.244397136650711e-13,5.6016573782740785e-12,7.2188115
TTC7A,7.208178,1.1331006,5.670536541780402e-13,6.040340721260692e-12,7.208178
MFAP1,7.2067857,1.1521363,5.728799317000269e-13,6.0990829725278164e-12,7.2067857
FAM98B,7.2062163,1.3698548,5.752803120758675e-13,6.121307855737126e-12,7.2062163
XRCC4,7.1984944,1.5603145,6.088094937265064e-13,6.471039746464028e-12,7.1984944
PCYT1A,7.197292,1.0873691,6.142010724883013e-13,6.524802707085277e-12,7.197292
EIF1AY,7.1908364,1.0689828,6.439565035683439e-13,6.822382708080863e-12,7.1908364
MAU2,7.1862793,1.0519481,6.658077690831503e-13,7.050068412023314e-12,7.1862793
COG6,7.1827984,1.7063255,6.829885362335715e-13,7.228079868587629e-12,7.1827984
BICD1,7.180583,1.4477674,6.941475623365456e-13,7.3342761877978e-12,7.180583
ZNF367,7.1800766,2.0561302,6.967232179213171e-13,7.357517500423278e-12,7.1800766
PIKFYVE,7.179254,1.0112948,7.009286808089063e-13,7.397935504891412e-12,7.179254
GNA12,7.1756463,2.878816,7.196640714804051e-13,7.586916252625103e-12,7.1756463
TMEM120B,7.1756463,1.5212799,7.196640714804051e-13,7.586916252625103e-12,7.1756463
EXOSC3,7.1641273,1.1060966,7.828371415258473e-13,8.244648646597298e-12,7.1641273
UGCG,7.1611524,1.1391637,8.000162183374057e-13,8.411992133490786e-12,7.1611524
CLYBL,7.158621,1.8534207,8.14927756016434e-13,8.564181702325231e-12,7.158621
SUSD6,7.1550765,1.271996,8.362631530549898e-13,8.769559152722421e-12,7.1550765
LCLAT1,7.1470385,1.1493027,8.867009880122202e-13,9.293500232149504e-12,7.1470385
OSBPL11,7.1429877,1.7343032,9.132380464699958e-13,9.566510756597899e-12,7.1429877
MIATNB,7.1420383,1.3569498,9.195695426072435e-13,9.622533053336118e-12,7.1420383
PIP5K1A,7.139823,1.1691276,9.345110501666806e-13,9.768436020118379e-12,7.139823
DEXI,7.136785,2.6351063,9.553903454900007e-13,9.976028965073818e-12,7.136785
SRGAP2B,7.127291,1.5950596,1.0236329141921008e-12,1.068290606128588e-11,7.127291
ELK4,7.114949,1.1578295,1.1195388487990622e-12,1.165893357812669e-11,7.114949
YBX3,7.111595,2.674634,1.1470949802557064e-12,1.1939550305129609e-11,7.111595
ZNF107,7.110962,1.0276145,1.152368381271951e-12,1.1988061927022614e-11,7.110962
SYNJ1,7.1025443,1.2903035,1.2248081736459183e-12,1.2714613443980545e-11,7.1025443
MIR497HG,7.0991898,6.482031,1.2549040924732283e-12,1.301322908400431e-11,7.0991898
GPR89B,7.0874176,1.3443242,1.3663772483822511e-12,1.4154192692611907e-11,7.0874176
IGKC,7.086215,2.0091276,1.378296924194618e-12,1.4270113340021315e-11,7.086215
RAD54L2,7.070012,1.3297324,1.5492004151214898e-12,1.6005677784106288e-11,7.070012
CELF2-AS1,7.069316,7.744283,1.5569920549084306e-12,1.6077688934273438e-11,7.069316
HDAC8,7.068873,1.1137493,1.5619703751284067e-12,1.6120588766093177e-11,7.068873
BIN3,7.0674806,1.0936381,1.5777184085627786e-12,1.6274535486956483e-11,7.0674806
PRR14L,7.0631766,1.0866354,1.6273854513502251e-12,1.6759175465158537e-11,7.0631766
SLC38A9,7.062987,1.4734292,1.629611617227728e-12,1.676563623864994e-11,7.062987
CDYL2,7.059949,3.3487983,1.6656392530352768e-12,1.7118292491278516e-11,7.059949
MCF2L2,7.058367,1.8442208,1.684711949587241e-12,1.72961403092986e-11,7.058367
ELL2,7.0579233,1.8027774,1.6900905894012806e-12,1.734226148579143e-11,7.0579233
CWF19L1,7.0364676,1.0668766,1.9717451657487026e-12,2.0211162599984606e-11,7.0364676
SHLD1,7.0345054,1.0868465,1.999688816744904e-12,2.047614378129999e-11,7.0345054
SESTD1,7.0308347,2.5281768,2.053017622726745e-12,2.101121801334568e-11,7.0308347
ZNF611,7.0241256,1.4611641,2.1541086974324254e-12,2.1999790705301514e-11,7.0241256
CSTF3,7.023999,1.1004281,2.156062254024137e-12,2.2008255705135268e-11,7.023999
PGGT1B,7.021151,1.0875334,2.200479570269313e-12,2.2449939640787237e-11,7.021151
NELFB,7.014885,1.3147362,2.3013806803938235e-12,2.3442695030685234e-11,7.014885
SRBD1,7.0136194,1.3853898,2.322308920328704e-12,2.364356969458485e-11,7.0136194
ARHGAP12,7.011594,1.3685254,2.356182972375123e-12,2.396350748619356e-11,7.011594
DCAF15,7.0081763,1.1916574,2.4144475357551185e-12,2.4505139719738672e-11,7.0081763
ENTPD1-AS1,7.004252,1.9101051,2.483087701117232e-12,2.5188729982095384e-11,7.004252
KCNQ5,6.98672,2.9631593,2.813866155082877e-12,2.8440977749308747e-11,6.98672
SIRT1,6.9833026,1.8032788,2.8832078384750575e-12,2.9081758238804085e-11,6.9833026
FBXL3,6.9774795,1.0251862,3.005224438641001e-12,3.0281272819426934e-11,6.9774795
ENOX2,6.976214,1.4552124,3.0324123154588203e-12,3.053753515359964e-11,6.976214
AGO4,6.970328,1.7734616,3.162037447007277e-12,3.177953197896168e-11,6.970328
TIGAR,6.9701376,1.4801855,3.166308118301947e-12,3.18061176893904e-11,6.9701376
BCR,6.96153,1.5807521,3.365967158471397e-12,3.3777048901009384e-11,6.96153
TXNDC5,6.958682,3.762051,3.4347099104783136e-12,3.444920734404902e-11,6.958682
GFPT1,6.958302,1.272166,3.44397899330442e-12,3.4524477941076275e-11,6.958302
SLC12A2,6.955897,1.8465681,3.503255345174541e-12,3.510071715021783e-11,6.955897
CWF19L2,6.9507704,1.0776515,3.6329660020178055e-12,3.638171889840554e-11,6.9507704
IL18R1,6.945517,1.5464658,3.770761964109681e-12,3.7703766026417085e-11,6.945517
ENDOG,6.9439983,2.5767896,3.8115528601235185e-12,3.80921687267094e-11,6.9439983
TASP1,6.9429855,1.2773929,3.838986813304306e-12,3.8327190797315636e-11,6.9429855
CSNK1G3,6.9395046,1.0320965,3.934775655360537e-12,3.926348292916623e-11,6.9395046
INTS4,6.935897,1.1503663,4.036519862419601e-12,4.021722029930079e-11,6.935897
CEBPB,6.9195676,1.038184,4.530243147112951e-12,4.499888218411483e-11,6.9195676
KIF13B,6.9154534,1.3308401,4.663686137386576e-12,4.6277388608712234e-11,6.9154534
CRK,6.911403,1.6327821,4.798838166611982e-12,4.7546159617348484e-11,6.911403
NEK1,6.9112763,1.2716317,4.803122949296143e-12,4.756452928736181e-11,6.9112763
AVEN,6.909314,3.2316704,4.8700186297011464e-12,4.8202592081938304e-11,6.909314
ARL17A,6.9047575,1.6940356,5.0289329543760946e-12,4.970008083395526e-11,6.9047575
TUBGCP3,6.9022255,1.0279404,5.119403579507739e-12,5.056864676618245e-11,6.9022255
PPAN,6.901213,3.7534595,5.156036840943798e-12,5.0879137117291085e-11,6.901213
MTMR9,6.898238,1.972088,5.265139427128366e-12,5.192956064014509e-11,6.898238
PARG,6.8957067,1.0257106,5.359772610956671e-12,5.28096830066466e-11,6.8957067
SAP30,6.8921623,1.9535804,5.495065338770661e-12,5.411546982841686e-11,6.8921623
MPZL3,6.884947,1.1212491,5.7809068488816196e-12,5.687319518296407e-11,6.884947
ANK3,6.870706,1.5339522,6.388479971074767e-12,6.2567455492488e-11,6.870706
LINC00278,6.864504,3.4204946,6.672280811081092e-12,6.52815954556174e-11,6.864504
MTHFD1L,6.8514023,2.288094,7.312953554155604e-12,7.144277341373782e-11,6.8514023
FAM168A,6.8510227,1.5873284,7.332395529347517e-12,7.159696393127355e-11,6.8510227
SLC35D2,6.848997,3.400473,7.436944603423091e-12,7.254542971075925e-11,6.848997
RPS10-NUDT3,6.8474784,3.635712,7.51631368393979e-12,7.328312215612048e-11,6.8474784
CPEB4,6.846719,2.0154521,7.556308890542661e-12,7.359972741171668e-11,6.846719
CCDC92,6.8453894,1.8155131,7.626802894461998e-12,7.424939255663302e-11,6.8453894
COPRS,6.840959,1.8580811,7.866468713361216e-12,7.64684847407115e-11,6.840959
RRAS2,6.8408327,1.2326229,7.873423635518513e-12,7.649809021838445e-11,6.8408327
NCAPD3,6.836529,1.0802165,8.113509599245731e-12,7.879164061441214e-11,6.836529
RDX,6.833364,1.1334379,8.294605411590607e-12,8.047042077045364e-11,6.833364
HAUS6,6.82944,1.053512,8.524671578386916e-12,8.249790971606092e-11,6.82944
MANBA,6.8186173,1.232493,9.19210079459535e-12,8.873755715275866e-11,6.8186173
DDX19B,6.8002625,1.19779,1.0442868489694386e-11,1.0061351580814364e-10,6.8002625
BCL3,6.796908,1.9224068,1.06888269610918e-11,1.028313500366983e-10,6.796908
RAP2A,6.791465,1.4030244,1.1100055226506562e-11,1.064734709177845e-10,6.791465
FBXL14,6.7911487,2.6046913,1.112443478721634e-11,1.066550416052177e-10,6.7911487
ATP6V1A,6.790009,1.2640951,1.12126362925223e-11,1.0744802496183955e-10,6.790009
EHBP1,6.784123,1.303047,1.1679371200553716e-11,1.1175644775180202e-10,6.784123
GTF2A1,6.7828574,1.3772599,1.178220316570376e-11,1.1263026455617546e-10,6.7828574
SIAH1,6.780072,1.9857836,1.2011565259895151e-11,1.1476675244415444e-10,6.780072
PGRMC2,6.7666545,1.398498,1.3179423646312498e-11,1.2555743033643768e-10,6.7666545
SKAP1-AS1,6.75811,2.4068394,1.3980321754438126e-11,1.3305784829321265e-10,6.75811
NAA35,6.751591,1.2706952,1.4623251175461538e-11,1.3910927515869295e-10,6.751591
PCBD2,6.745072,1.2786654,1.5295110381905143e-11,1.453592617547935e-10,6.745072
RELL1,6.7449455,1.2483776,1.530845090338361e-11,1.4541542100845168e-10,6.7449455
MYB,6.737224,2.9235947,1.6144135035946708e-11,1.5298229267961508e-10,6.737224
ZNF518A,6.7362113,1.3987833,1.625699407200575e-11,1.5397718296273402e-10,6.7362113
IRAK1,6.735262,1.2700312,1.63635009126786e-11,1.5491097525848809e-10,6.735262
TET3,6.7338696,2.066048,1.6520948018008717e-11,1.5632587563655443e-10,6.7338696
PPIL4,6.73311,1.0169284,1.6607452548815884e-11,1.5706845407212625e-10,6.73311
RETREG1,6.7199454,1.474746,1.8179291681574355e-11,1.7168551140204972e-10,6.7199454
FRAT2,6.7151985,2.8930843,1.8781061425114413e-11,1.7711219757428375e-10,6.7151985
ZRANB3,6.71254,1.9767216,1.9126527129127147e-11,1.8010966451528394e-10,6.71254
SPINDOC,6.709692,4.2130694,1.9503573789244686e-11,1.8339545022005768e-10,6.709692
MAPKAPK5,6.70773,1.0254295,1.976754070445991e-11,1.857882980330795e-10,6.70773
ASH2L,6.699692,1.0584785,2.0885954042014182e-11,1.9611149169584141e-10,6.699692
NSUN3,6.6870337,1.3047229,2.277398280703598e-11,2.135320055429229e-10,6.6870337
MBIP,6.6852612,1.1140996,2.3051298737083932e-11,2.1592523393358469e-10,6.6852612
RBM14,6.684312,1.2812109,2.320121792778697e-11,2.1722556574685908e-10,6.684312
YWHAG,6.682983,1.0952514,2.341270951964018e-11,2.1910086077490148e-10,6.682983
PRKAG2,6.678109,1.2081236,2.4204448183924766e-11,2.2618559792886332e-10,6.678109
ALCAM,6.674502,1.8283825,2.4807364179621022e-11,2.317090702944268e-10,6.674502
FUBP3,6.674122,1.2558963,2.4871677786276495e-11,2.320882169393698e-10,6.674122
SLC25A42,6.6508937,1.7893107,2.913183758694791e-11,2.7055139909890686e-10,6.6508937
TRAF3IP2-AS1,6.649438,1.7172137,2.942140113823926e-11,2.731109950061982e-10,6.649438
MED21,6.64159,1.0051653,3.103173130075075e-11,2.8764989014357685e-10,6.64159
AXIN1,6.6406407,1.3058053,3.123228388487434e-11,2.8923489401761526e-10,6.6406407
BORCS8,6.6397543,1.5127482,3.142061049344746e-11,2.9084129902354777e-10,6.6397543
LRRC8A,6.6393747,1.1323705,3.150166170734065e-11,2.9145367200436965e-10,6.6393747
PCAT1,6.637033,2.4319572,3.20060181630298e-11,2.9584022834868546e-10,6.637033
USP37,6.63602,1.4491615,3.222655803159766e-11,2.9773809611062464e-10,6.63602
LINC01473,6.634691,3.9066443,3.251827485414031e-11,3.002914593420564e-10,6.634691
ACVR1,6.6257668,1.679613,3.454497519534625e-11,3.179567613464419e-10,6.6257668
TOGARAM1,6.625387,1.2632736,3.463390561393603e-11,3.186254184548661e-10,6.625387
CCDC138,6.6221595,1.94421,3.539891528009317e-11,3.2551032622221007e-10,6.6221595
WDHD1,6.62083,1.7475312,3.5718703678417215e-11,3.2814253219683947e-10,6.62083
MBD3,6.614628,1.919161,3.7248819266325665e-11,3.418784687633493e-10,6.614628
LIN54,6.6102605,1.3344523,3.8364436147030215e-11,3.516230850234601e-10,6.6102605
KMT5A,6.6065264,1.4517844,3.934424865328329e-11,3.604345775503031e-10,6.6065264
IL12RB2,6.598235,1.9857969,4.160812692849021e-11,3.8063947065764204e-10,6.598235
ODR4,6.597982,1.3722073,4.167922124372218e-11,3.811116828491381e-10,6.597982
SEPSECS,6.584564,1.4987531,4.562221549431269e-11,4.1619371225767396e-10,6.584564
DEAF1,6.5734878,1.5557883,4.915005605415012e-11,4.4775060375587035e-10,6.5734878
DISC1,6.56969,2.9478915,5.0419974806460956e-11,4.59105661709087e-10,6.56969
ABL1,6.5651336,1.8413565,5.198629351902038e-11,4.727080815893081e-10,6.5651336
HSPA14,6.551146,1.9170556,5.7097228534369795e-11,5.177379832996053e-10,6.551146
RFWD3,6.5476646,1.3092695,5.844368188569169e-11,5.294564662681551e-10,6.5476646
MAGED1,6.532728,1.1388162,6.458236699855966e-11,5.836944205824266e-10,6.532728
GALNT7,6.5289936,1.2745504,6.621299432932431e-11,5.970764391871974e-10,6.5289936
BARD1,6.5281076,1.2048337,6.66057947864864e-11,6.003418665969442e-10,6.5281076
HMGXB3,6.524437,1.153733,6.825753081955674e-11,6.143805717925879e-10,6.524437
ZDHHC13,6.522728,1.3892741,6.904004271931622e-11,6.211381866352091e-10,6.522728
IKZF2,6.520829,1.9163861,6.991979163883263e-11,6.287640086345022e-10,6.520829
TP53BP2,6.5110188,1.1196855,7.46427414869977e-11,6.70619451523219e-10,6.5110188
BAIAP2L1,6.5091834,4.0727735,7.556039823757047e-11,6.78552488624497e-10,6.5091834
RAB11FIP3,6.499943,2.3122346,8.035052995052543e-11,7.205770715269851e-10,6.499943
STX11,6.49431,1.1329411,8.341489559730684e-11,7.470309734773914e-10,6.49431
ZMYM6,6.4620943,1.8049376,1.0326368016574654e-10,9.209953024080803e-10,6.4620943
EI24,6.4604487,1.0988897,1.0439293878714285e-10,9.306428365315769e-10,6.4604487
SNAPC3,6.459373,1.448752,1.0513781808346669e-10,9.368564773484864e-10,6.459373
DPH6,6.457854,1.3399723,1.0619826466350609e-10,9.458751219551603e-10,6.457854
B4GALT5,6.454246,1.7888983,1.0875890639392345e-10,9.682412558308891e-10,6.454246
YES1,6.453107,2.380317,1.0957999748954348e-10,9.751074992612036e-10,6.453107
HS3ST3B1,6.452094,1.4404714,1.1031494118179341e-10,9.812012586569696e-10,6.452094
ENTR1,6.451208,2.49489,1.1096196789957138e-10,9.860598491638568e-10,6.451208
TYW1B,6.445892,1.7485405,1.1492275170243354e-10,1.0198677575116642e-09,6.445892
MTA3,6.428423,1.5903119,1.289344513222399e-10,1.1405919274292904e-09,6.428423
TGFBR3,6.419752,1.0093223,1.3649641944113307e-10,1.205307732682352e-09,6.419752
C9orf85,6.4186764,1.0966394,1.3746447617904336e-10,1.2133084663380785e-09,6.4186764
