names,scores,logfoldchanges,pvals,pvals_adj,rank_score
TSPAN5,10.884822,1.4369798,1.3616522285806812e-27,3.982781884733448e-26,10.884822
TBK1,10.864273,1.6472708,1.7057690143785693e-27,4.9818638915462454e-26,10.864273
SEMA4D,10.861076,1.1773841,1.7665486764719897e-27,5.144021503155342e-26,10.861076
UBE2Q1,10.854227,1.9216552,1.904117571151105e-27,5.536370376268176e-26,10.854227
VWA8,10.848138,1.7316033,2.035289827118729e-27,5.908983877901971e-26,10.848138
MTREX,10.841365,1.2856451,2.191769628602938e-27,6.344459776997381e-26,10.841365
PLEKHM2,10.83931,2.2381353,2.241558221955294e-27,6.47899723592632e-26,10.83931
SCFD2,10.828579,1.8842899,2.5203675010485057e-27,7.27412260479604e-26,10.828579
RAB22A,10.818457,1.56325,2.814773970618925e-27,8.111855236682051e-26,10.818457
MOSMO,10.8053665,2.4268847,3.246586352147269e-27,9.328810828020231e-26,10.8053665
STRN3,10.773858,1.7843695,4.5742194088089356e-27,1.3105172092470462e-25,10.773858
LRCH3,10.766552,1.5014462,4.952005767482225e-27,1.4166790768726927e-25,10.766552
SMG6,10.764573,1.3592442,5.05954223357134e-27,1.4453302544018099e-25,10.764573
BICDL1,10.746613,1.8709397,6.1478398598940626e-27,1.7511052456827804e-25,10.746613
KDM3B,10.7325325,1.5595983,7.160643687195996e-27,2.0366202859164427e-25,10.7325325
PTPN2,10.731999,1.0494506,7.202053929641355e-27,2.0454251276519891e-25,10.731999
DTNBP1,10.730782,1.6664597,7.297599688680405e-27,2.0695569667840316e-25,10.730782
ADD1,10.726292,1.0798063,7.660913168020913e-27,2.1694464380873115e-25,10.726292
RAD23B,10.718452,1.0606163,8.33865870298487e-27,2.357960599711097e-25,10.718452
ATF6,10.715941,1.4670663,8.568127269973815e-27,2.4193523004162715e-25,10.715941
ZFR,10.714343,1.1131908,8.717401264112227e-27,2.457955445765822e-25,10.714343
MRPL1,10.712364,1.4589353,8.905793566545863e-27,2.50746141741251e-25,10.712364
WWP1,10.706428,1.1699346,9.495531234765766e-27,2.6658329297259184e-25,10.706428
PDE4D,10.703612,1.4284484,9.788660455022608e-27,2.744190655929547e-25,10.703612
IP6K1,10.693566,1.5940273,1.0909418248233343e-26,3.0540128223380555e-25,10.693566
IMP3,10.691587,1.3132422,1.1144727968466506e-26,3.115429098385037e-25,10.691587
MAML2,10.682378,1.4118571,1.2307747412447881e-26,3.435634826915551e-25,10.682378
RNF13,10.679714,1.3003186,1.2666054131294408e-26,3.530617482067934e-25,10.679714
FAM222B,10.675148,2.28941,1.330451263312486e-26,3.7033101451634036e-25,10.675148
RABEP1,10.671039,1.2864069,1.3906350123122577e-26,3.865333227404298e-25,10.671039
DENND1B,10.668983,1.2986808,1.421731305570414e-26,3.9438005879282716e-25,10.668983
ADAM17,10.668527,1.6053518,1.4287346688400242e-26,3.954381895312814e-25,10.668527
SQOR,10.665939,1.1662024,1.469071303616278e-26,4.0602806877349337e-25,10.665939
NLRP1,10.662591,1.2235243,1.5229517685762156e-26,4.203260960155061e-25,10.662591
CSNK2A2,10.645771,2.114882,1.8246728289783234e-26,5.021828117784505e-25,10.645771
ASB3,10.631463,1.6199065,2.1274845334745195e-26,5.835379321082792e-25,10.631463
PBX3,10.631387,2.5292344,2.129221604278983e-26,5.835379321082792e-25,10.631387
DNAJC1,10.624081,1.2402225,2.302696502190915e-26,6.301981140541514e-25,10.624081
FOXJ3,10.615785,1.2759824,2.5166972916759428e-26,6.87803527982051e-25,10.615785
CORO7,10.614187,1.1598059,2.5601368002207226e-26,6.986995384479652e-25,10.614187
CCZ1,10.609545,1.9830999,2.690578566323973e-26,7.332763424209959e-25,10.609545
ABCF2,10.609012,3.72059,2.7059624491007676e-26,7.364432990821115e-25,10.609012
RPTOR,10.603684,1.3705415,2.8646786879414933e-26,7.785560078560992e-25,10.603684
HDAC4,10.6019335,1.6787385,2.9188162565227613e-26,7.921691609935839e-25,10.6019335
GBF1,10.598889,1.3445584,3.0153949542964193e-26,8.172472086658217e-25,10.598889
ELP4,10.5876255,1.6976337,3.401089490250653e-26,9.205051057430813e-25,10.5876255
GABPB1,10.58481,1.9586387,3.504919008839837e-26,9.472963420577063e-25,10.58481
APC,10.557564,1.7818395,4.686679553542488e-26,1.2632086157537108e-24,10.557564
MSH3,10.553606,1.5064996,4.888409175673253e-26,1.3157687861014334e-24,10.553606
GATAD2B,10.549953,1.1551533,5.0822495587012136e-26,1.3660640022618866e-24,10.549953
EHMT1,10.547746,1.159413,5.203033623387806e-26,1.3946981088007204e-24,10.547746
ORC2,10.544017,1.8492692,5.413615911346145e-26,1.4491605492916738e-24,10.544017
PIK3C2A,10.532372,1.7618375,6.12704707580692e-26,1.6356624444664366e-24,10.532372
MAP4K5,10.531459,1.7498603,6.186791995055636e-26,1.64936165884535e-24,10.531459
HEBP2,10.519053,1.3175831,7.057878151220054e-26,1.876474995422201e-24,10.519053
RAP1GAP2,10.5130415,1.2324407,7.522759959300136e-26,1.9973591164665543e-24,10.5130415
RPS6KA5,10.50467,1.3389362,8.221009393765095e-26,2.1768431910310605e-24,10.50467
RB1,10.500103,1.2118545,8.628564995835647e-26,2.281672430250161e-24,10.500103
ZFAND6,10.498049,1.0481731,8.818438479493998e-26,2.328734199281222e-24,10.498049
PPP4R3A,10.4904375,1.0383953,9.558448162934122e-26,2.5173581918209274e-24,10.4904375
FAM193A,10.475217,1.7980676,1.122804060463339e-25,2.9491315241807537e-24,10.475217
KLHL2,10.473009,2.511195,1.1493005083925016e-25,3.0146799394402777e-24,10.473009
PSPC1,10.465246,1.0766237,1.2475135509816659e-25,3.2635488189317166e-24,10.465246
PHC3,10.452309,1.099419,1.4300143825712758e-25,3.73598417064816e-24,10.452309
NSD1,10.446525,1.1099709,1.519936720205659e-25,3.965616232131245e-24,10.446525
TTC19,10.440055,1.364024,1.6271588023953025e-25,4.228451984763783e-24,10.440055
TNPO3,10.435793,1.3243583,1.7018614148237958e-25,4.416714080274806e-24,10.435793
CTBP1,10.4334345,1.4032916,1.7446659702360888e-25,4.521804464315203e-24,10.4334345
MFSD6,10.432978,1.6360782,1.7530731270007395e-25,4.5375839879828665e-24,10.432978
BTRC,10.425366,2.0501697,1.8992516851662417e-25,4.9094527047996065e-24,10.425366
NCOA3,10.423007,1.2056412,1.946973446464231e-25,5.02617102907811e-24,10.423007
ARHGAP25,10.416691,1.0629747,2.080674478920983e-25,5.364247457645032e-24,10.416691
PI4KA,10.403601,1.4518439,2.3873868502181156e-25,6.146892879614222e-24,10.403601
RPRD2,10.375974,1.2978922,3.1894428127117007e-25,8.190422173115823e-24,10.375974
DHX36,10.374908,1.0982275,3.2252228086204227e-25,8.27144953067948e-24,10.374908
MED23,10.372016,1.418475,3.3243574096180983e-25,8.514532171650124e-24,10.372016
TSPOAP1-AS1,10.36783,1.4428462,3.47321217256846e-25,8.884158927165965e-24,10.36783
NUP54,10.35748,1.2840993,3.8702508750266373e-25,9.88682364523776e-24,10.35748
AFF1,10.351467,1.1609522,4.121202422794717e-25,1.0514170666133901e-23,10.351467
AGO2,10.339595,1.5027688,4.665059076827431e-25,1.1886181772833224e-23,10.339595
TSR3,10.338986,1.621949,4.694790199627201e-25,1.1946379015124196e-23,10.338986
RNF34,10.33792,1.1787895,4.74727213212345e-25,1.2064236504076842e-23,10.33792
SRP54,10.33244,1.1673216,5.026501392959723e-25,1.2740748608476147e-23,10.33244
BABAM1,10.331908,1.0909164,5.054501580764959e-25,1.2795147080518592e-23,10.331908
CDK19,10.330386,1.807206,5.13535658104329e-25,1.2983030694813319e-23,10.330386
UHRF2,10.324069,1.283561,5.484826076029721e-25,1.3848655052354784e-23,10.324069
TAPT1,10.322243,2.420141,5.590199405078302e-25,1.4096523448269613e-23,10.322243
SENP5,10.321025,1.2682828,5.661560177583616e-25,1.425809646781933e-23,10.321025
TXNDC16,10.317371,2.9176593,5.881102965207844e-25,1.4791956661078033e-23,10.317371
ZXDC,10.312805,2.246437,6.167427092642083e-25,1.547233504472055e-23,10.312805
SNF8,10.311055,1.2657131,6.280809969545102e-25,1.573660556774117e-23,10.311055
USP7,10.307402,1.2773,6.524130390145505e-25,1.6304493419459417e-23,10.307402
SYNE1,10.298801,1.0206728,7.134443983886499e-25,1.7784305716775923e-23,10.298801
PARP9,10.29804,1.2067305,7.1911036098073415e-25,1.7902737332914764e-23,10.29804
PDSS2,10.291495,1.5409784,7.697147564963924e-25,1.913821900269556e-23,10.291495
TARDBP,10.289212,1.4806317,7.8818492813192675e-25,1.957259222548927e-23,10.289212
DUS1L,10.2852545,1.6872851,8.21245911511285e-25,2.0367731300954155e-23,10.2852545
HBS1L,10.2746,1.1817366,9.172425651007338e-25,2.2719750017583745e-23,10.2746
FRS2,10.266989,2.0167515,9.92539596790194e-25,2.4553748204792057e-23,10.266989
GATAD2A,10.260444,1.3990824,1.0621714773971973e-24,2.624314579508631e-23,10.260444
RIPK1,10.254965,1.6649567,1.1241741247827187e-24,2.774002430485276e-23,10.254965
CSNK1G1,10.237156,1.447329,1.3515151639150384e-24,3.326597324212512e-23,10.237156
SEC22A,10.22924,2.3706532,1.4666518598307747e-24,3.6054577378352515e-23,10.22924
SERINC5,10.223913,1.1047851,1.5495664423796101e-24,3.8045064171247443e-23,10.223913
DNAJC21,10.196971,1.4132433,2.045519902915761e-24,5.015881385996944e-23,10.196971
IQCB1,10.190502,1.7755437,2.1863177012282336e-24,5.354426129866593e-23,10.190502
PLEKHA2,10.1770315,1.2667941,2.5110501467931348e-24,6.142028659056008e-23,10.1770315
HIGD1A,10.17216,1.4403487,2.6398695388001137e-24,6.44905956744577e-23,10.17216
ARHGEF7,10.170714,1.3927399,2.6793578803442037e-24,6.537365960420871e-23,10.170714
FOXK1,10.168431,1.9083849,2.7429024285837718e-24,6.684074062581226e-23,10.168431
VPS13D,10.164017,1.2573118,2.8700180103247626e-24,6.985138361447134e-23,10.164017
PHF21A,10.158462,1.3825532,3.038331378608379e-24,7.385598561069412e-23,10.158462
PPP2R5E,10.152982,1.0879929,3.213909155849991e-24,7.802701533706281e-23,10.152982
AGPAT3,10.139968,1.5932654,3.672215427828768e-24,8.90432608324081e-23,10.139968
GALNT1,10.128018,1.9678957,4.1497183967139425e-24,1.0037291667107346e-22,10.128018
UBR3,10.114016,1.6194355,4.788076950996619e-24,1.1567048120629857e-22,10.114016
OPA1,10.11333,1.3147211,4.821681679982111e-24,1.1633867708247837e-22,10.11333
PSMD12,10.110438,1.1450042,4.9661627376135264e-24,1.1967718281973088e-22,10.110438
CD59,10.1061,1.4345797,5.190961602052796e-24,1.249406354599866e-22,10.1061
GSK3A,10.103436,1.9665759,5.3339602676789005e-24,1.2822473528002545e-22,10.103436
DNM2,10.098794,1.1048846,5.5925723262448304e-24,1.3427663224534828e-22,10.098794
COPB1,10.095521,1.0632157,5.782297649688415e-24,1.3866176520723397e-22,10.095521
TXK,10.09514,1.8012413,5.8047683457285e-24,1.3903024111287062e-22,10.09514
ECI1,10.093999,2.260375,5.872700680312289e-24,1.4048533852365632e-22,10.093999
DYNLT1,10.083801,1.029037,6.515577033518261e-24,1.5548391633156749e-22,10.083801
SNX25,10.083496,2.1897962,6.535802391295193e-24,1.5577659097791027e-22,10.083496
CTDSPL2,10.082735,1.3001966,6.586638240503528e-24,1.5679724706833703e-22,10.082735
SS18,10.066449,1.3142011,7.773433804839446e-24,1.8482448686889219e-22,10.066449
IGF2R,10.059295,1.3404279,8.35950644387394e-24,1.9851798797782192e-22,10.059295
SMARCA5,10.045671,1.0603839,9.599149826428385e-24,2.2768019854975835e-22,10.045671
RAB21,10.039507,1.5151343,1.0218354349436929e-23,2.420735567915034e-22,10.039507
EFHD2,10.031136,1.1283766,1.1123019323846982e-23,2.631865080157651e-22,10.031136
OSBP,10.02908,1.7169828,1.135693273908936e-23,2.6839669062620846e-22,10.02908
RC3H1,10.027786,1.0984617,1.1506704022763008e-23,2.7160818373634083e-22,10.027786
DOCK9,10.024742,1.6329107,1.18668669887911e-23,2.7977211233333036e-22,10.024742
LRRC8B,10.023449,1.8793532,1.2023296259890433e-23,2.831189665626185e-22,10.023449
ZNF609,10.015,1.6012045,1.3096091642075436e-23,3.080100015049665e-22,10.015
INPP5D,9.998638,1.0277108,1.5450762227458586e-23,3.6295379984022765e-22,9.998638
HTT,9.996126,1.3331684,1.5847524693622023e-23,3.7182777362685345e-22,9.996126
ZSWIM6,9.99468,2.3476439,1.6080523271453049e-23,3.7684272979136917e-22,9.99468
LMBRD1,9.985167,1.0504427,1.7700273883709416e-23,4.143049753067295e-22,9.985167
INO80,9.984939,1.659771,1.7741070571342685e-23,4.147637621744727e-22,9.984939
HIBCH,9.984786,1.5999283,1.7768320079312942e-23,4.1490511612409983e-22,9.984786
REPS1,9.976567,1.5287257,1.930300968076614e-23,4.4966820646813315e-22,9.976567
NAA50,9.975577,1.1671203,1.949637337167794e-23,4.536326208525493e-22,9.975577
TRPM7,9.965684,1.1684226,2.1538662064228987e-23,5.00556459943982e-22,9.965684
PSEN1,9.964466,1.5032998,2.1804228346399712e-23,5.061270940478643e-22,9.964466
GRK6,9.961574,1.1626344,2.244801341936518e-23,5.2045346752386e-22,9.961574
RALGAPA2,9.95404,1.6690239,2.4214986248313916e-23,5.607560365763393e-22,9.95404
FAM120A,9.948256,1.0911983,2.566427913939259e-23,5.936153832146977e-22,9.948256
MBD5,9.938286,1.1547925,2.836673994165243e-23,6.553487215799938e-22,9.938286
PDZD8,9.932045,2.2257366,3.0199821851179854e-23,6.968751344149615e-22,9.932045
JAK2,9.918726,1.6113673,3.4513290435037546e-23,7.954723995675084e-22,9.918726
DAZAP1,9.917508,1.0455321,3.493685193516799e-23,8.042874337263143e-22,9.917508
RCOR1,9.909213,2.2296832,3.7962548179356885e-23,8.698491133180978e-22,9.909213
WDR26,9.9080715,1.348193,3.8398743990163033e-23,8.788147630403628e-22,9.9080715
ZMYM2,9.904265,1.1757,3.988888040776256e-23,9.107883451798106e-22,9.904265
ULK4,9.900917,1.9464703,4.124747264894533e-23,9.407115906696528e-22,9.900917
CDYL,9.890718,2.1591456,4.567360380242672e-23,1.0400242321260706e-21,9.890718
HERC4,9.890643,1.0833797,4.570834217234366e-23,1.0400242321260706e-21,9.890643
DENND1A,9.889882,1.7050081,4.6057167830879866e-23,1.0467440884026218e-21,9.889882
BCL3,9.888741,2.5326035,4.6585353959063496e-23,1.0575199608711768e-21,9.888741
TNKS2,9.887827,1.0930921,4.701221708362906e-23,1.065973422818602e-21,9.887827
SMIM7,9.887066,1.2023637,4.737089279148137e-23,1.0728629978515133e-21,9.887066
SH3GLB2,9.886381,2.2797706,4.769601663743963e-23,1.0789776341750507e-21,9.886381
ZBTB20,9.873672,1.1407365,5.414589350367485e-23,1.2220609504958587e-21,9.873672
GTDC1,9.867963,1.5640215,5.731667355351578e-23,1.2921344102479227e-21,9.867963
TFDP1,9.856852,1.3615503,6.402558219367467e-23,1.4417175976591783e-21,9.856852
SLC30A7,9.850687,1.2766804,6.807709675664243e-23,1.5311869302689414e-21,9.850687
MED27,9.847643,1.2810569,7.017044849664678e-23,1.5764584801175478e-21,9.847643
XYLT1,9.839271,1.788363,7.626145247870418e-23,1.7113349794762425e-21,9.839271
TOP2B,9.816972,1.1550391,9.515916988363669e-23,2.1305201788135044e-21,9.816972
PEX14,9.815526,1.6287831,9.653347885216165e-23,2.1588195590618277e-21,9.815526
MECP2,9.805784,1.0124668,1.0631803596282367e-22,2.3722136005935388e-21,9.805784
PITPNA,9.794977,2.000866,1.1832436056081745e-22,2.6340968002890513e-21,9.794977
RBL1,9.79178,1.3381239,1.2212606599822008e-22,2.7156396130149665e-21,9.79178
SOS2,9.787975,2.1725874,1.2680981777902177e-22,2.8133951409295897e-21,9.787975
TMEM161B,9.786681,1.8388164,1.284424537542649e-22,2.8463895074331324e-21,9.786681
DCAF1,9.780136,1.7236071,1.3702598889118574e-22,3.0331725685777403e-21,9.780136
PPP3CA,9.773591,1.2902576,1.4617694283813677e-22,3.2320795677476387e-21,9.773591
ATP2A2,9.767122,1.6170686,1.5581534981104998e-22,3.437423635966884e-21,9.767122
PI4K2B,9.763698,1.5506452,1.6117002165886706e-22,3.551548405203503e-21,9.763698
EIF3B,9.761033,1.3590909,1.6546033835783225e-22,3.641988640029315e-21,9.761033
CUL5,9.760653,1.1298662,1.6608239850868086e-22,3.65157345395266e-21,9.760653
BOD1L1,9.750151,1.0443691,1.8419538915824533e-22,4.045269781199265e-21,9.750151
KBTBD2,9.7448225,1.6449457,1.9411717311276214e-22,4.258391080123912e-21,9.7448225
BORCS5,9.74391,1.1763666,1.9587038081281156e-22,4.292039878773904e-21,9.74391
EXOC2,9.73843,1.2836175,2.0672361618940282e-22,4.52479610916581e-21,9.73843
PPP1R35,9.736679,1.5155946,2.1031448500557332e-22,4.598250103451462e-21,9.736679
UBE2S,9.7347,1.7706027,2.144481102848049e-22,4.683393551398507e-21,9.7347
GRK2,9.715979,1.0181856,2.577612636992321e-22,5.6230461628389905e-21,9.715979
TRIM59,9.713847,1.4136066,2.6320969836979812e-22,5.7355093292875386e-21,9.713847
INO80D,9.711868,1.2690101,2.683709481329112e-22,5.84147131597865e-21,9.711868
ALMS1,9.701214,1.7899492,2.9793280437504045e-22,6.4705317602783486e-21,9.701214
CBFB,9.68683,1.3739259,3.430107339283938e-22,7.441279425178282e-21,9.68683
SNX29,9.684927,1.1137471,3.4945791654442674e-22,7.572749181551874e-21,9.684927
SLA,9.666357,1.1236567,4.1902888639192736e-22,9.070306691280126e-21,9.666357
EPG5,9.665292,1.7963754,4.23412419856555e-22,9.155065449450905e-21,9.665292
SUCLG2,9.663237,1.0414762,4.319949244208908e-22,9.330327462547452e-21,9.663237
UBE2F,9.655778,1.2793227,4.646177534012202e-22,1.0012819601932905e-20,9.655778
BBX,9.65555,1.047559,4.6565395438171355e-22,1.0024110648340342e-20,9.65555
AKT1,9.6501465,1.6102703,4.9085603223041925e-22,1.0555022899653675e-20,9.6501465
SPPL2A,9.648244,1.1492132,5.000475436686435e-22,1.0740867546111983e-20,9.648244
BACH1,9.64459,1.3881075,5.181752838016906e-22,1.1118041615604693e-20,9.64459
MCU,9.640177,2.2971401,5.40949087484787e-22,1.1581281995516753e-20,9.640177
DHX9,9.639644,1.0559916,5.437637755893063e-22,1.1628819192056334e-20,9.639644
SMC5,9.638578,1.0626851,5.494367014148204e-22,1.173731154288778e-20,9.638578
SYNC,9.629978,4.8603563,5.974215793233521e-22,1.2748468336095262e-20,9.629978
HEXA,9.625336,1.1665064,6.250250225297333e-22,1.330847621421308e-20,9.625336
BRD1,9.614985,1.8801372,6.911927811455316e-22,1.465358650211892e-20,9.614985
DIS3L2,9.607299,1.3804147,7.447738133074024e-22,1.575538808518838e-20,9.607299
TAF2,9.597481,1.331356,8.1922242279655385e-22,1.7311602990586355e-20,9.597481
OSBPL9,9.591773,1.1790743,8.658435584633836e-22,1.8277051512418003e-20,9.591773
RREB1,9.5885,1.8752639,8.937471516149703e-22,1.8845737352157045e-20,9.5885
SESN3,9.582869,1.7012383,9.438655172181663e-22,1.9859742409596858e-20,9.582869
CREM,9.580052,1.3810999,9.699575591598362e-22,2.0386820104876128e-20,9.580052
TRIM28,9.568255,1.3576841,1.087243015694327e-21,2.282743705054355e-20,9.568255
UBASH3B,9.561559,1.4724294,1.1599658015587374e-21,2.4302152896040013e-20,9.561559
PDE4B,9.546946,1.4278741,1.335758193577083e-21,2.7925337961449106e-20,9.546946
GLYR1,9.539945,1.1608963,1.4290911551424168e-21,2.981285258403711e-20,9.539945
SHOC2,9.536444,1.1206474,1.4781485160246552e-21,3.0803418702417946e-20,9.536444
ANKRD36,9.535911,1.2656776,1.4857584074736051e-21,3.092906438025905e-20,9.535911
SNX14,9.526017,1.4516406,1.6343408287171987e-21,3.394987403008295e-20,9.526017
SETD5,9.522136,1.0094327,1.6965649669984175e-21,3.5205072401086993e-20,9.522136
PAG1,9.520842,1.0045763,1.717822726674587e-21,3.5608427029203727e-20,9.520842
SMURF1,9.509501,2.172117,1.915780576120373e-21,3.966983525240578e-20,9.509501
SLC9A8,9.502576,1.5137715,2.0476120554130718e-21,4.231010844807074e-20,9.502576
RC3H2,9.494128,1.2174673,2.2206174609404217e-21,4.578824286162505e-20,9.494128
RABL6,9.489943,1.1754299,2.311621616135623e-21,4.7614538720570393e-20,9.489943
ATP10A,9.481495,2.5351803,2.5066687777139308e-21,5.1523628825951886e-20,9.481495
ADAM10,9.479744,1.0005175,2.549075551600461e-21,5.234030471533874e-20,9.479744
NSMAF,9.474645,1.1256361,2.6766952401789092e-21,5.48456256123779e-20,9.474645
TBC1D2B,9.472895,1.6067562,2.721946155858035e-21,5.57144794747176e-20,9.472895
CDC73,9.470078,1.0254092,2.7963339912187488e-21,5.717728687582912e-20,9.470078
CD63,9.462011,1.2335385,3.0207608604451796e-21,6.163738114409935e-20,9.462011
SRGAP2,9.4407015,1.7581881,3.702921645761183e-21,7.547788621276545e-20,9.4407015
ERN1,9.43857,1.2207022,3.7789975230112625e-21,7.694841158198167e-20,9.43857
DTNB,9.434233,1.3903872,3.938675293913733e-21,8.011642219470264e-20,9.434233
PPP2R2A,9.433395,1.0772752,3.9702497947292525e-21,8.067481618199587e-20,9.433395
PSME4,9.432101,1.2414887,4.0195398610672455e-21,8.159165560307455e-20,9.432101
NEDD9,9.431797,1.1867402,4.0312252043403535e-21,8.174405678604355e-20,9.431797
PARP14,9.428296,1.0908114,4.168045853432624e-21,8.443097438920246e-20,9.428296
NSF,9.415738,1.4310479,4.697682158654611e-21,9.476726235108601e-20,9.415738
ZNRF1,9.415282,2.6526244,4.7181471874143054e-21,9.508208461722259e-20,9.415282
ZC3H18,9.412847,1.1007475,4.828792404262103e-21,9.721173844300496e-20,9.412847
TMCC1,9.410259,1.9602685,4.949165569626378e-21,9.943046392859236e-20,9.410259
ARFGEF2,9.3962555,1.3361471,5.6539568681184175e-21,1.1343919208498962e-19,9.3962555
SLC25A12,9.381414,1.214667,6.509351036124854e-21,1.3010723296720238e-19,9.381414
UBAP2,9.376011,1.5460682,6.851598103616214e-21,1.3666877848273403e-19,9.376011
PTS,9.373271,1.5336903,7.031871093219714e-21,1.4012184679442299e-19,9.373271
ICOS,9.367867,1.1481315,7.401268879663485e-21,1.473326850836776e-19,9.367867
GOSR1,9.365128,1.1833103,7.595836637386858e-21,1.5105216597600206e-19,9.365128
JPX,9.361779,1.0896534,7.840522193062614e-21,1.5560176295522236e-19,9.361779
SRCAP,9.357821,2.464363,8.139761345998791e-21,1.613767477391128e-19,9.357821
TUT7,9.353483,1.1646461,8.480759127180051e-21,1.6796709979823809e-19,9.353483
PITPNB,9.353179,1.0243211,8.505212438415376e-21,1.6828108897362194e-19,9.353179
IFI30,9.351429,4.168134,8.647178159501124e-21,1.7091715376274544e-19,9.351429
ABHD18,9.344502,1.3829639,9.232214541411926e-21,1.821128771636578e-19,9.344502
EXOC1,9.3417635,1.4427768,9.474314966260677e-21,1.8670029734117716e-19,9.3417635
VPS50,9.340089,1.591868,9.625344875520322e-21,1.8948566249917672e-19,9.340089
BLM,9.33674,2.0776799,9.934583114207726e-21,1.9518064495865138e-19,9.33674
SMARCD2,9.335751,1.6049479,1.0027814826488244e-20,1.968147246988184e-19,9.335751
PTPN22,9.334152,1.0017365,1.0180250873860361e-20,1.9960636182334622e-19,9.334152
ATXN7L1,9.316192,1.2212467,1.2059157887070567e-20,2.355025963415138e-19,9.316192
RNASEK,9.307058,1.0569103,1.314215112557144e-20,2.5639642395332197e-19,9.307058
CCZ1B,9.30059,1.9396256,1.3966920337349045e-20,2.7221583382594237e-19,9.30059
ECPAS,9.294196,1.1703637,1.4832221511483066e-20,2.885058752849907e-19,9.294196
C2CD5,9.292522,1.3364394,1.5067474616598348e-20,2.927908076440879e-19,9.292522
L3MBTL3,9.290315,1.6002033,1.5383226452978672e-20,2.986299357459193e-19,9.290315
KIAA0232,9.285672,1.6605778,1.6068905159960202e-20,3.116316513083263e-19,9.285672
MAP3K3,9.255915,1.706703,2.1240335421800838e-20,4.1029702224461875e-19,9.255915
INPP4A,9.245184,1.0783399,2.3483642578103008e-20,4.527368649934184e-19,9.245184
MAPK9,9.240008,1.9729341,2.4647717377708037e-20,4.737785202819164e-19,9.240008
USP32,9.238943,1.8566252,2.4894368947319872e-20,4.780500604133025e-19,9.238943
MAPKAPK2,9.238639,1.3434274,2.4965287954157313e-20,4.789419163597552e-19,9.238639
GRK5,9.235671,1.7551743,2.5667301276679482e-20,4.919272785328737e-19,9.235671
LMBR1,9.224483,1.3597825,2.849321215286079e-20,5.444874759835741e-19,9.224483
TCF20,9.220677,1.4291577,2.952284046807165e-20,5.636126266138791e-19,9.220677
ERCC6L2,9.220373,1.5640043,2.9606782230538765e-20,5.641144252066043e-19,9.220373
LINC01934,9.21223,1.7006077,3.1941922081870656e-20,6.080151082665807e-19,9.21223
ABHD3,9.211849,1.1984687,3.205538489676469e-20,6.09581896656843e-19,9.211849
KIAA2013,9.202641,2.5649805,3.492599772365458e-20,6.63526139278129e-19,9.202641
ANK3,9.201346,1.8253247,3.534915761099261e-20,6.709139826691594e-19,9.201346
DICER1,9.195106,1.2424269,3.7462540326090386e-20,7.103362297489696e-19,9.195106
ACSL4,9.191072,1.4017211,3.8894470429712026e-20,7.367734727672845e-19,9.191072
CWF19L2,9.174633,1.3311751,4.5311415645857665e-20,8.574988214295385e-19,9.174633
UBE2E1,9.174025,1.0336857,4.556818068718113e-20,8.615247919678844e-19,9.174025
SPAG9,9.16687,1.1079582,4.8695065621756573e-20,9.197539035584292e-19,9.16687
ZNF652,9.159336,1.4568943,5.2217684389901155e-20,9.843888710419901e-19,9.159336
MAP3K1,9.139015,1.0426881,6.30234707679934e-20,1.1846717348588808e-18,9.139015
EIF2AK2,9.136732,1.0543362,6.436789283600802e-20,1.2087820796689106e-18,9.136732
ZNF33A,9.124631,1.1761262,7.198083653843654e-20,1.3491580549656383e-18,9.124631
TNRC6C,9.1240225,1.1581482,7.238654936020021e-20,1.3554641128042085e-18,9.1240225
STXBP3,9.1225,1.2732767,7.341074648182118e-20,1.373328381602559e-18,9.1225
ACBD6,9.120902,1.0899868,7.450156976719202e-20,1.3924037413604713e-18,9.120902
TANGO6,9.120522,1.8300356,7.476364185082831e-20,1.395968457764321e-18,9.120522
DPP8,9.114814,1.2439927,7.880583209201986e-20,1.4700405361073829e-18,9.114814
FXN,9.099821,2.0257769,9.048114759835541e-20,1.6830181522857593e-18,9.099821
MARK2,9.095634,1.2231554,9.40355482570877e-20,1.747471612815472e-18,9.095634
KHSRP,9.091906,1.3192246,9.731822105001718e-20,1.806758016609807e-18,9.091906
MTF2,9.090231,1.0402293,9.882867166749246e-20,1.833061087383405e-18,9.090231
WDR20,9.086273,1.4128615,1.0249154877183436e-19,1.899199456787173e-18,9.086273
EIF1AY,9.085512,1.2294893,1.0321117607121955e-19,1.9107249700677618e-18,9.085512
CTLA4,9.085208,1.0970222,1.0350042318189256e-19,1.9142686964303154e-18,9.085208
ANKUB1,9.078663,3.2047005,1.099166726155118e-19,2.031019310425245e-18,9.078663
BTBD10,9.050504,1.5332447,1.4231043412331712e-19,2.6172279839521325e-18,9.050504
RAB3GAP2,9.046775,1.1660459,1.4725382343224562e-19,2.7055988891288097e-18,9.046775
THAP12,9.044871,1.5634563,1.4984095172661997e-19,2.747973517700562e-18,9.044871
KIDINS220,9.036119,1.1807547,1.6233218748375401e-19,2.97148385844911e-18,9.036119
HIPK1,9.035815,1.2425488,1.6278470006087422e-19,2.9769822530758756e-18,9.035815
LIN52,9.028129,1.5087048,1.7463295407514886e-19,3.1906794074159784e-18,9.028129
