ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0071398	cellular response to fatty acid	4/511	35/18614	0.0149921338474755	0.168153353378584	0.14358494629274	CPT1A/PDK4/ID3/LPL	4
GO:0050766	positive regulation of phagocytosis	6/511	73/18614	0.0150213315315002	0.168153353378584	0.14358494629274	GAS6/FCER1G/SLC11A1/IL1B/FCN1/NOD2	6
GO:0032496	response to lipopolysaccharide	17/511	345/18614	0.0150264698763841	0.168153353378584	0.14358494629274	FASLG/CD274/ADM/BMP6/VCAM1/NLRP3/TRIB1/EFNB2/SLC11A1/VIM/CXCL8/IL1B/CXCL2/CNR1/MRC1/NOD2/GFI1	17
GO:0098657	import into cell	14/511	265/18614	0.0151256961285262	0.168840583034674	0.144171766782952	SLC39A12/ATP1B3/SLC1A3/SLC1A5/SLC9A2/TRPV4/ACSL1/SNAP25/CACNA1E/SLC12A3/NTSR1/KCNH2/SLC22A1/KCNK9	14
GO:0043271	negative regulation of monoatomic ion transport	9/511	140/18614	0.0152489159600128	0.169536703326687	0.144766178923619	BCL2/KCNE1/CD33/CNR1/KCNE3/KCNE5/NTSR1/KCNH2/MMP9	9
GO:0070997	neuron death	18/511	373/18614	0.0152639988213501	0.169536703326687	0.144766178923619	FASLG/GABRB2/VSTM2L/DHCR24/CRLF1/FZD1/TYROBP/DDIT4/CHMP4A/BCL2/C1QA/EFNB2/PCDHGC3/PJVK/PLXND1/KIR3DL2/DCC/MDK	18
GO:0030203	glycosaminoglycan metabolic process	8/511	117/18614	0.0153904763313095	0.170377216518527	0.145483887129157	CHPF/FGF2/FOXC1/IL1B/CEMIP2/ITIH6/CHST13/HYAL2	8
GO:0001503	ossification	20/511	429/18614	0.0154159900276562	0.170377216518527	0.145483887129157	SMOC1/BMP8A/BMPR1A/SRGN/FZD1/BMP6/FGF2/MAPK11/BCL2/CHRDL2/COL5A2/FOXC1/ROR2/BMPR2/RXRA/ID3/BMP8B/FAM20C/MDK/PPARG	20
GO:0051235	maintenance of location	17/511	347/18614	0.0158155424518727	0.174361474191633	0.14888601627208	FASLG/MCOLN2/CPT1A/SRGN/UBASH3B/FGF2/HTR2B/DMD/SLC25A23/IL1B/ASPM/XCR1/ARL2/PFN4/NTSR1/LPL/PPARG	17
GO:0060485	mesenchyme development	16/511	320/18614	0.0158821041787923	0.174664027483516	0.149144364365014	SEMA6B/BMPR1A/SPRED2/SEMA3G/SPRED1/BCL2/SPRY2/HTR2B/ACTA2/FOXC1/IL1B/BMPR2/MEOX1/ALDH1A2/MDK/S100A4	16
GO:0045123	cellular extravasation	6/511	74/18614	0.0159800557220079	0.174994173396871	0.149426273600157	PDGFD/SELPLG/PRTN3/VCAM1/CCL25/MDK	6
GO:0086002	cardiac muscle cell action potential involved in contraction	5/511	54/18614	0.0160258914943745	0.174994173396871	0.149426273600157	DSC2/KCNE1/KCNE3/KCNE5/KCNH2	5
GO:0030336	negative regulation of cell migration	18/511	375/18614	0.0160297014376977	0.174994173396871	0.149426273600157	AIF1/BMPR1A/VASH1/FGF2/AFDN/LRP1/SPRED1/BCL2/NDRG4/TIMP1/DACH1/TRIB1/PADI2/CCL25/APOD/ADTRP/HYAL2/PPARG	18
GO:0032609	type II interferon production	8/511	118/18614	0.0161277849243678	0.17520817442166	0.149609007545294	CD274/GAS6/IL18R1/LGALS9C/SLC11A1/IL1B/BCL3/NOD2	8
GO:0032649	regulation of type II interferon production	8/511	118/18614	0.0161277849243678	0.17520817442166	0.149609007545294	CD274/GAS6/IL18R1/LGALS9C/SLC11A1/IL1B/BCL3/NOD2	8
GO:1903510	mucopolysaccharide metabolic process	7/511	96/18614	0.016517244587401	0.176509720197219	0.15072038817807	CHPF/FGF2/IL1B/CEMIP2/ITIH6/CHST13/HYAL2	7
GO:0002544	chronic inflammatory response	3/511	20/18614	0.0165638460834568	0.176509720197219	0.15072038817807	VNN1/VCAM1/ADORA2B	3
GO:0002643	regulation of tolerance induction	3/511	20/18614	0.0165638460834568	0.176509720197219	0.15072038817807	CD274/HLA-G/PDCD1	3
GO:0015810	aspartate transmembrane transport	3/511	20/18614	0.0165638460834568	0.176509720197219	0.15072038817807	SLC1A3/SLC1A5/NTSR1	3
GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate	3/511	20/18614	0.0165638460834568	0.176509720197219	0.15072038817807	CXCL8/APOBEC3B/APOBEC3H	3
GO:0055064	chloride ion homeostasis	3/511	20/18614	0.0165638460834568	0.176509720197219	0.15072038817807	FASLG/KCNE3/SLC12A3	3
GO:0060749	mammary gland alveolus development	3/511	20/18614	0.0165638460834568	0.176509720197219	0.15072038817807	VEGFA/TGFA/ID2	3
GO:0061377	mammary gland lobule development	3/511	20/18614	0.0165638460834568	0.176509720197219	0.15072038817807	VEGFA/TGFA/ID2	3
GO:0002286	T cell activation involved in immune response	8/511	119/18614	0.0168902748100591	0.178286234106179	0.152237340704328	IL18R1/NLRP3/TBX21/FCER1G/SLC11A1/BCL3/MYB/MDK	8
GO:0002718	regulation of cytokine production involved in immune response	8/511	119/18614	0.0168902748100591	0.178286234106179	0.152237340704328	IL18R1/KIR2DL4/HLA-G/CLNK/NLRP3/TBX21/IL1B/NOD2	8
GO:0030278	regulation of ossification	8/511	119/18614	0.0168902748100591	0.178286234106179	0.152237340704328	BMPR1A/SRGN/BMP6/BCL2/BMPR2/RXRA/FAM20C/MDK	8
GO:0046632	alpha-beta T cell differentiation	8/511	119/18614	0.0168902748100591	0.178286234106179	0.152237340704328	IL18R1/BCL2/NLRP3/PRDM1/TBX21/TOX/BCL3/MYB	8
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	6/511	75/18614	0.0169802462363752	0.17839246928333	0.152328054162603	FASLG/TGFA/PTPN12/PLAUR/BCAR3/MMP9	6
GO:0048662	negative regulation of smooth muscle cell proliferation	6/511	75/18614	0.0169802462363752	0.17839246928333	0.152328054162603	AIF1/NDRG4/TRIB1/APOD/BMPR2/PPARG	6
GO:0071805	potassium ion transmembrane transport	12/511	217/18614	0.0170445680996973	0.178647879260911	0.15254614691649	ATP1B3/CD63/SLC1A3/SLC9A2/KCNE1/KCNC3/KCNE3/KCNE5/SLC12A3/KCNH2/KCNN3/KCNK9	12
GO:0052372	modulation by symbiont of entry into host	5/511	55/18614	0.0172427006486754	0.179992695652508	0.153694476018951	NECTIN2/CH25H/CXCL8/FCN1/LGALS1	5
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	11/511	192/18614	0.0172534991577321	0.179992695652508	0.153694476018951	FASLG/RHOC/HTR2B/TNFRSF1A/IL1B/ROR1/NDFIP2/NOD2/LGALS1/SECTM1/S100A4	11
GO:0001657	ureteric bud development	7/511	97/18614	0.0173958690532405	0.180633849587718	0.154241952780507	CRLF1/SDC1/FGF2/VEGFA/BCL2/BMPER/FOXC1	7
GO:0002709	regulation of T cell mediated immunity	7/511	97/18614	0.0173958690532405	0.180633849587718	0.154241952780507	NECTIN2/IL18R1/HLA-G/NLRP3/TBX21/IL1B/NOD2	7
GO:0007179	transforming growth factor beta receptor signaling pathway	12/511	218/18614	0.0176064439585172	0.18229560892938	0.155660917202149	BMPR1A/HSPA1A/SPRED2/SPRED1/SPRY2/LATS2/PRDM16/FMOD/LRRC32/HTRA3/HTRA1/PPARG	12
GO:0032409	regulation of transporter activity	16/511	324/18614	0.0176412448772649	0.18229560892938	0.155660917202149	ATP1B3/BCL2/DMD/CNIH2/TESC/YWHAH/RASGRF1/KCNE1/RXRA/KCNE3/NDFIP2/KCNE5/NTSR1/FXYD6/MMP9/PPARG	16
GO:0051101	regulation of DNA binding	8/511	120/18614	0.0176783871593329	0.18229560892938	0.155660917202149	GZMA/PYHIN1/FOXC1/PLAUR/BCL3/HJURP/MMP9/PPARG	8
GO:0048839	inner ear development	11/511	193/18614	0.017861851260682	0.18330592481107	0.156523618710602	GABRB2/DLL1/PRRX1/FGF2/MYO3B/SPRY2/BMPER/PJVK/ROR1/CDH23/ESRRB	11
GO:0008584	male gonad development	9/511	144/18614	0.0180089720197982	0.18330592481107	0.156523618710602	SDC1/RXFP2/BCL2/KCNE1/ASPM/FSHR/BIK/RAB13/ADAM29	9
GO:0014065	phosphatidylinositol 3-kinase signaling	9/511	144/18614	0.0180089720197982	0.18330592481107	0.156523618710602	PDGFD/FGF2/FLT3/FCGR3A/HTR2B/ROR2/ROR1/CEP55/FSHR	9
GO:0006635	fatty acid beta-oxidation	6/511	76/18614	0.0180226877921746	0.18330592481107	0.156523618710602	ACOX2/CPT1A/ETFDH/ACAA2/CNR1/ACOXL	6
GO:0042267	natural killer cell mediated cytotoxicity	6/511	76/18614	0.0180226877921746	0.18330592481107	0.156523618710602	NECTIN2/KIR3DL1/KIR2DL4/FCGR3A/HLA-G/SLAMF7	6
GO:0050772	positive regulation of axonogenesis	6/511	76/18614	0.0180226877921746	0.18330592481107	0.156523618710602	VEGFA/CYFIP1/BMPR2/PLXND1/PLXNB2/MAP6	6
GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	4/511	37/18614	0.0181195060523518	0.183454862865648	0.156650795850622	SPRED2/PYHIN1/SPRED1/HIC1	4
GO:0071402	cellular response to lipoprotein particle stimulus	4/511	37/18614	0.0181195060523518	0.183454862865648	0.156650795850622	FCER1G/ADTRP/LPL/PPARG	4
GO:0072163	mesonephric epithelium development	7/511	98/18614	0.018306933410975	0.184100129909917	0.157201784766599	CRLF1/SDC1/FGF2/VEGFA/BCL2/BMPER/FOXC1	7
GO:0072164	mesonephric tubule development	7/511	98/18614	0.018306933410975	0.184100129909917	0.157201784766599	CRLF1/SDC1/FGF2/VEGFA/BCL2/BMPER/FOXC1	7
GO:1902476	chloride transmembrane transport	7/511	98/18614	0.018306933410975	0.184100129909917	0.157201784766599	GABRB2/SLC1A3/TTYH3/GLRA3/GABRA4/SLC12A3/GABRA6	7
GO:0007568	aging	10/511	169/18614	0.0184754643621094	0.185377412082739	0.158292446882461	COL4A2/ADM/FGF2/C1QA/TIMP1/VCAM1/DNMBP/APOD/CNR1/HYAL2	10
GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	5/511	56/18614	0.0185191682379352	0.18539929637305	0.158311133721504	HTR4/VIPR1/HTR2B/XCR1/CNR1	5
GO:0046546	development of primary male sexual characteristics	9/511	145/18614	0.0187523320401687	0.185845316846225	0.15869198741487	SDC1/RXFP2/BCL2/KCNE1/ASPM/FSHR/BIK/RAB13/ADAM29	9
GO:0051783	regulation of nuclear division	9/511	145/18614	0.0187523320401687	0.185845316846225	0.15869198741487	TGFA/AURKA/ZWINT/BIRC5/PDXP/IL1B/CDC20/PKMYT1/CDCA2	9
GO:0002703	regulation of leukocyte mediated immunity	13/511	246/18614	0.0187611599223096	0.185845316846225	0.15869198741487	NECTIN2/TYROBP/IL18R1/KIR2DL4/HLA-G/CLNK/NLRP3/TBX21/ADORA2B/SH2D1B/IL1B/PRAM1/NOD2	13
GO:0002253	activation of immune response	22/511	495/18614	0.0187887667071679	0.185845316846225	0.15869198741487	NECTIN2/MEFV/TYROBP/HSPA1A/PYHIN1/BCL2/C1QA/VSIG4/NLRP3/FCER1G/C1QB/FPR1/IL1B/PRAM1/IGLC3/TRAC/FCN1/NOD2/GFI1/SLA2/C1QC/C5AR1	22
GO:0010224	response to UV-B	3/511	21/18614	0.0189383245610375	0.185845316846225	0.15869198741487	MAPK11/BCL2/HYAL2	3
GO:0035020	regulation of Rac protein signal transduction	3/511	21/18614	0.0189383245610375	0.185845316846225	0.15869198741487	ARHGAP44/ARHGAP24/RASGRF1	3
GO:1902259	regulation of delayed rectifier potassium channel activity	3/511	21/18614	0.0189383245610375	0.185845316846225	0.15869198741487	KCNE1/KCNE3/KCNE5	3
GO:1903817	negative regulation of voltage-gated potassium channel activity	3/511	21/18614	0.0189383245610375	0.185845316846225	0.15869198741487	KCNE1/KCNE3/KCNE5	3
GO:2000047	regulation of cell-cell adhesion mediated by cadherin	3/511	21/18614	0.0189383245610375	0.185845316846225	0.15869198741487	BMP6/VEGFA/AFDN	3
GO:0002833	positive regulation of response to biotic stimulus	16/511	327/18614	0.0190561675955398	0.186591641039661	0.159329268308046	NECTIN2/CD274/MEFV/BMP6/TYROBP/HSPA1A/PYHIN1/KIR2DL4/HLA-G/CLNK/NLRP3/SH2D1B/FCN1/NOD2/GFI1/RBM47	16
GO:0043297	apical junction assembly	6/511	77/18614	0.0191081433936537	0.186691160290293	0.15941424708468	AFDN/RHOC/ARL2/CLDN2/RAB13/CLDN23	6
GO:0048661	positive regulation of smooth muscle cell proliferation	7/511	99/18614	0.0192509987896417	0.187676221824782	0.160255384086606	PDGFD/AIF1/BMPR1A/FGF2/ID2/MMP9/ERN1	7
GO:0043583	ear development	12/511	221/18614	0.019375694422911	0.188480338994112	0.160942013988725	GABRB2/DLL1/PRRX1/FGF2/MYO3B/BCL2/SPRY2/BMPER/PJVK/ROR1/CDH23/ESRRB	12
GO:0072073	kidney epithelium development	9/511	146/18614	0.0195177150573885	0.188635271921899	0.16107431010812	CRLF1/DLL1/SDC1/FGF2/VEGFA/BCL2/BMPER/EFNB2/FOXC1	9
GO:0002369	T cell cytokine production	4/511	38/18614	0.0198238204354831	0.188635271921899	0.16107431010812	IL18R1/NLRP3/TBX21/IL1B	4
GO:0002724	regulation of T cell cytokine production	4/511	38/18614	0.0198238204354831	0.188635271921899	0.16107431010812	IL18R1/NLRP3/TBX21/IL1B	4
GO:0033028	myeloid cell apoptotic process	4/511	38/18614	0.0198238204354831	0.188635271921899	0.16107431010812	HCAR2/GAS6/BCL2/NOD2	4
GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	4/511	38/18614	0.0198238204354831	0.188635271921899	0.16107431010812	FGF2/SPRY2/SULF2/FAM20C	4
GO:0048846	axon extension involved in axon guidance	4/511	38/18614	0.0198238204354831	0.188635271921899	0.16107431010812	SEMA6B/VEGFA/SEMA3G/BMPR2	4
GO:0060306	regulation of membrane repolarization	4/511	38/18614	0.0198238204354831	0.188635271921899	0.16107431010812	KCNE1/KCNE3/KCNE5/KCNH2	4
GO:0070229	negative regulation of lymphocyte apoptotic process	4/511	38/18614	0.0198238204354831	0.188635271921899	0.16107431010812	BCL2/PDCD1/BCL3/PIP	4
GO:1902284	neuron projection extension involved in neuron projection guidance	4/511	38/18614	0.0198238204354831	0.188635271921899	0.16107431010812	SEMA6B/VEGFA/SEMA3G/BMPR2	4
GO:0001541	ovarian follicle development	5/511	57/18614	0.0198563444128315	0.188635271921899	0.16107431010812	VEGFA/BCL2/VGF/FOXC1/FSHR	5
GO:0043388	positive regulation of DNA binding	5/511	57/18614	0.0198563444128315	0.188635271921899	0.16107431010812	PYHIN1/FOXC1/PLAUR/MMP9/PPARG	5
GO:0002761	regulation of myeloid leukocyte differentiation	8/511	123/18614	0.0202007869745814	0.19144021865777	0.163469434072834	LRRC17/UBASH3B/TYROBP/TRIB1/TESC/ROR2/ID2/C1QC	8
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	6/511	78/18614	0.0202373534616949	0.19144021865777	0.163469434072834	DHCR24/GAS6/VEGFA/BIRC5/PLAUR/MMP9	6
GO:0002687	positive regulation of leukocyte migration	9/511	147/18614	0.0203054572734412	0.191678365171068	0.163672785677989	PDGFD/AIF1/GAS6/VEGFA/CSF1R/CXCL8/TRPV4/MDK/C5AR1	9
GO:0030258	lipid modification	11/511	197/18614	0.0204558432001645	0.192690590482562	0.164537117634901	ACOX2/CPT1A/DGKG/ETFDH/PDK4/APOD/ACAA2/CNR1/DGKI/ACOXL/CYP3A7	11
GO:0050870	positive regulation of T cell activation	13/511	249/18614	0.0205004621207278	0.192704343934841	0.164548861609476	SMARCD3/CD274/TNFSF9/AIF1/VNN1/HLA-G/VCAM1/NLRP3/EFNB2/IL1B/NOD2/LGALS1/MDK	13
GO:0048015	phosphatidylinositol-mediated signaling	10/511	172/18614	0.0206092015160996	0.193319505818035	0.165074143943637	PDGFD/FGF2/FLT3/CSF1R/FCGR3A/HTR2B/ROR2/ROR1/CEP55/FSHR	10
GO:0050727	regulation of inflammatory response	19/511	414/18614	0.0207142478535338	0.193579380049901	0.165296048692342	MEFV/NLRP3/PBK/ADORA2B/TNFRSF1A/TRPV4/IL1B/CNR1/CST7/NOD2/SUCNR1/LGALS1/HYAL2/LPL/MDK/NLRP12/MMP9/PPARG/LILRA5	19
GO:0051258	protein polymerization	14/511	276/18614	0.0207236156022066	0.193579380049901	0.165296048692342	SLC39A12/SSH3/AIF1/LMOD1/HSPA1A/GAS7/DAAM2/UBE2C/CHMP4A/CYFIP1/TPX2/TRPV4/ARL2/PFN4	14
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	9/511	148/18614	0.0211158910395929	0.196634238852706	0.167904570784346	HSPA1A/SPRED2/SPRED1/SPRY2/LATS2/PRDM16/HTRA3/HTRA1/PPARG	9
GO:0050764	regulation of phagocytosis	7/511	101/18614	0.0212403203781997	0.196634238852706	0.167904570784346	GAS6/PRTN3/FCER1G/SLC11A1/IL1B/FCN1/NOD2	7
GO:0070167	regulation of biomineral tissue development	7/511	101/18614	0.0212403203781997	0.196634238852706	0.167904570784346	BMPR1A/SRGN/GAS6/BMP6/BMPR2/RXRA/FAM20C	7
GO:0001836	release of cytochrome c from mitochondria	5/511	58/18614	0.0212552265176204	0.196634238852706	0.167904570784346	BCL2/BBC3/PLAUR/BIK/MMP9	5
GO:0071222	cellular response to lipopolysaccharide	12/511	224/18614	0.0212744535475036	0.196634238852706	0.167904570784346	CD274/BMP6/NLRP3/TRIB1/EFNB2/VIM/CXCL8/IL1B/CXCL2/MRC1/NOD2/GFI1	12
GO:0086001	cardiac muscle cell action potential	6/511	79/18614	0.0214110350095412	0.196634238852706	0.167904570784346	DMD/DSC2/KCNE1/KCNE3/KCNE5/KCNH2	6
GO:1902475	L-alpha-amino acid transmembrane transport	6/511	79/18614	0.0214110350095412	0.196634238852706	0.167904570784346	SLC1A3/SLC36A3/SLC1A5/SLC11A1/SLC25A29/NTSR1	6
GO:0055081	monoatomic anion homeostasis	3/511	22/18614	0.0214910433505309	0.196634238852706	0.167904570784346	FASLG/KCNE3/SLC12A3	3
GO:1902683	regulation of receptor localization to synapse	3/511	22/18614	0.0214910433505309	0.196634238852706	0.167904570784346	TYROBP/ARHGAP44/CNIH2	3
GO:2001044	regulation of integrin-mediated signaling pathway	3/511	22/18614	0.0214910433505309	0.196634238852706	0.167904570784346	CD63/NID1/TIMP1	3
GO:0050679	positive regulation of epithelial cell proliferation	12/511	225/18614	0.0219370492958794	0.200227754113361	0.170973047774761	BMPR1A/BMP6/FGF2/VEGFA/TGFA/HTR2B/BMPR2/PTPRN/HTRA1/NOD2/MDK/C5AR1	12
GO:0002456	T cell mediated immunity	8/511	125/18614	0.0220183263761837	0.200227754113361	0.170973047774761	NECTIN2/IL18R1/PRF1/HLA-G/NLRP3/TBX21/IL1B/NOD2	8
GO:0010811	positive regulation of cell-substrate adhesion	8/511	125/18614	0.0220183263761837	0.200227754113361	0.170973047774761	CEACAM6/NID1/VEGFA/TESK1/CCL25/DOCK5/ARL2/MDK	8
GO:0001823	mesonephros development	7/511	102/18614	0.0222866405362273	0.201845537513702	0.1723544614545	CRLF1/SDC1/FGF2/VEGFA/BCL2/BMPER/FOXC1	7
GO:1904063	negative regulation of cation transmembrane transport	7/511	102/18614	0.0222866405362273	0.201845537513702	0.1723544614545	BCL2/KCNE1/KCNE3/KCNE5/NTSR1/KCNH2/MMP9	7
GO:0046651	lymphocyte proliferation	15/511	306/18614	0.0224032333253075	0.202042508196785	0.172522653312608	SH2D2A/CD274/TNFSF9/AIF1/TYROBP/LGALS9C/FLT3/BCL2/FCGR3A/HLA-G/VSIG4/VCAM1/SLC11A1/LRRC32/IL1B	15
GO:0002292	T cell differentiation involved in immune response	6/511	80/18614	0.0226298808645751	0.202042508196785	0.172522653312608	IL18R1/NLRP3/TBX21/FCER1G/BCL3/MYB	6
GO:0030500	regulation of bone mineralization	6/511	80/18614	0.0226298808645751	0.202042508196785	0.172522653312608	BMPR1A/SRGN/BMP6/BMPR2/RXRA/FAM20C	6
GO:0070227	lymphocyte apoptotic process	6/511	80/18614	0.0226298808645751	0.202042508196785	0.172522653312608	FASLG/CD274/BCL2/PDCD1/BCL3/PIP	6
GO:0140115	export across plasma membrane	6/511	80/18614	0.0226298808645751	0.202042508196785	0.172522653312608	ATP1B3/KCNE1/KCNE3/KCNE5/KCNH2/OSCP1	6
GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production	6/511	80/18614	0.0226298808645751	0.202042508196785	0.172522653312608	CD274/GAS6/BCL3/CD33/NOD2/ORM1	6
GO:0002763	positive regulation of myeloid leukocyte differentiation	5/511	59/18614	0.0227167580532956	0.202042508196785	0.172522653312608	TYROBP/TRIB1/TESC/ROR2/ID2	5
GO:0070228	regulation of lymphocyte apoptotic process	5/511	59/18614	0.0227167580532956	0.202042508196785	0.172522653312608	CD274/BCL2/PDCD1/BCL3/PIP	5
GO:2000146	negative regulation of cell motility	18/511	390/18614	0.0227674882284781	0.202042508196785	0.172522653312608	AIF1/BMPR1A/VASH1/FGF2/AFDN/LRP1/SPRED1/BCL2/NDRG4/TIMP1/DACH1/TRIB1/PADI2/CCL25/APOD/ADTRP/HYAL2/PPARG	18
GO:0061351	neural precursor cell proliferation	9/511	150/18614	0.0228061420226606	0.202042508196785	0.172522653312608	SMARCD3/FGF2/VEGFA/ATF5/TOX/ASPM/ID2/PLXNB2/MDK	9
GO:1903038	negative regulation of leukocyte cell-cell adhesion	9/511	150/18614	0.0228061420226606	0.202042508196785	0.172522653312608	CD274/LGALS9C/HLA-G/VSIG4/TBX21/CCL25/LRRC32/ADTRP/MDK	9
GO:0006022	aminoglycan metabolic process	8/511	126/18614	0.022969109024498	0.202681960067951	0.173068676693846	CHPF/FGF2/FOXC1/IL1B/CEMIP2/ITIH6/CHST13/HYAL2	8
GO:0019730	antimicrobial humoral response	8/511	126/18614	0.022969109024498	0.202681960067951	0.173068676693846	RNASE3/PRTN3/SLC11A1/CXCL8/CXCL2/BCL3/LYZ/NOD2	8
GO:0001935	endothelial cell proliferation	11/511	201/18614	0.02331767629828	0.204316142135014	0.174464093077862	VASH1/BMP6/FGF2/VEGFA/BMPER/HTR2B/BMPR2/ALDH1A2/MDK/PPARG/ERN1	11
GO:0097553	calcium ion transmembrane import into cytosol	11/511	201/18614	0.02331767629828	0.204316142135014	0.174464093077862	FASLG/MCOLN2/UBASH3B/FGF2/BCL2/HTR2B/DMD/TRPV4/XCR1/CACNA1E/NTSR1	11
GO:0032677	regulation of interleukin-8 production	7/511	103/18614	0.0233680886101049	0.204316142135014	0.174464093077862	HSPA1A/IL1B/BCL3/CD33/FCN1/NOD2/HYAL2	7
GO:0010863	positive regulation of phospholipase C activity	4/511	40/18614	0.0235203800800442	0.204316142135014	0.174464093077862	FGF2/HTR2B/GNA15/C5AR1	4
GO:0030866	cortical actin cytoskeleton organization	4/511	40/18614	0.0235203800800442	0.204316142135014	0.174464093077862	CAVIN3/FMNL2/EPB41L1/RAB13	4
GO:0032506	cytokinetic process	4/511	40/18614	0.0235203800800442	0.204316142135014	0.174464093077862	CHMP4A/KIF20A/CEP55/KLHDC8B	4
GO:0043267	negative regulation of potassium ion transport	4/511	40/18614	0.0235203800800442	0.204316142135014	0.174464093077862	KCNE1/KCNE3/KCNE5/KCNH2	4
GO:0099622	cardiac muscle cell membrane repolarization	4/511	40/18614	0.0235203800800442	0.204316142135014	0.174464093077862	KCNE1/KCNE3/KCNE5/KCNH2	4
GO:0016525	negative regulation of angiogenesis	9/511	151/18614	0.023686602672814	0.204555053252879	0.17466809757339	STAB1/FASLG/COL4A2/VASH1/SPRED1/SPRY2/HLA-G/FOXC1/PPARG	9
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	9/511	151/18614	0.023686602672814	0.204555053252879	0.17466809757339	HSPA1A/SPRED2/SPRED1/SPRY2/LATS2/PRDM16/HTRA3/HTRA1/PPARG	9
GO:0048017	inositol lipid-mediated signaling	10/511	176/18614	0.0237268305386917	0.204555053252879	0.17466809757339	PDGFD/FGF2/FLT3/CSF1R/FCGR3A/HTR2B/ROR2/ROR1/CEP55/FSHR	10
GO:0044843	cell cycle G1/S phase transition	14/511	281/18614	0.0237311349574448	0.204555053252879	0.17466809757339	SMARCD3/AIF1/KLF11/WEE1/CDKN3/BCL2/GSPT1/LATS2/CDC6/ID2/CCNE1/RRM2/GFI1/ESRRB	14
GO:0052548	regulation of endopeptidase activity	16/511	336/18614	0.0238248998423771	0.204967587275942	0.175020357426407	FASLG/DHCR24/MEFV/GAS6/VEGFA/NDUFA13/TIMP1/BBC3/NLRP3/SERPINA1/BIRC5/PLAUR/CST7/NLRP12/MMP9/PPARG	16
GO:0043299	leukocyte degranulation	6/511	81/18614	0.0238945589363225	0.205171549328231	0.175194519164697	FCGR3A/CLNK/PTGDS/ADORA2B/PRAM1/ANXA3	6
GO:0001704	formation of primary germ layer	8/511	127/18614	0.0239484306408686	0.205223173884812	0.175238601004488	COL4A2/BMPR1A/DUSP5/COL5A2/FOXC1/BMPR2/ETS2/MMP9	8
GO:0018105	peptidyl-serine phosphorylation	15/511	309/18614	0.0241810623237125	0.205223173884812	0.175238601004488	GAS6/VEGFA/MYO3B/DDIT4/BCL2/SPRY2/MAST4/LATS2/AURKA/PBK/DMD/PKN3/RAPGEF3/BCAR3/ERN1	15
GO:0002363	alpha-beta T cell lineage commitment	3/511	23/18614	0.0242223096612085	0.205223173884812	0.175238601004488	BCL2/TBX21/TOX	3
GO:0006925	inflammatory cell apoptotic process	3/511	23/18614	0.0242223096612085	0.205223173884812	0.175238601004488	FASLG/HCAR2/NOD2	3
GO:0072574	hepatocyte proliferation	3/511	23/18614	0.0242223096612085	0.205223173884812	0.175238601004488	TGFA/SULF2/MDK	3
GO:0072575	epithelial cell proliferation involved in liver morphogenesis	3/511	23/18614	0.0242223096612085	0.205223173884812	0.175238601004488	TGFA/SULF2/MDK	3
GO:0097150	neuronal stem cell population maintenance	3/511	23/18614	0.0242223096612085	0.205223173884812	0.175238601004488	DLL1/PRRX1/ASPM	3
GO:0002764	immune response-regulating signaling pathway	20/511	450/18614	0.0242935484657574	0.205422076666631	0.175408442667894	NECTIN2/MEFV/TYROBP/HSPA1A/BCL2/FCGR3A/HLA-G/NLRP3/FCER1G/FPR1/PRAM1/CD33/IGLC3/PIGR/TRAC/FCN1/NOD2/GFI1/SLA2/C5AR1	20
GO:0048762	mesenchymal cell differentiation	13/511	255/18614	0.0243378003486333	0.205422076666631	0.175408442667894	SEMA6B/BMPR1A/SPRED2/SEMA3G/SPRED1/BCL2/SPRY2/HTR2B/FOXC1/IL1B/ALDH1A2/MDK/S100A4	13
GO:0032637	interleukin-8 production	7/511	104/18614	0.0244851644157029	0.205887493627332	0.17580585888329	HSPA1A/IL1B/BCL3/CD33/FCN1/NOD2/HYAL2	7
GO:0050773	regulation of dendrite development	7/511	104/18614	0.0244851644157029	0.205887493627332	0.17580585888329	DGKG/ITPKA/CYFIP1/YWHAH/CDC20/LRP8/DCC	7
GO:0072006	nephron development	9/511	152/18614	0.0245910413041299	0.206389096659662	0.17623417412655	PDGFD/DLL1/NID1/FGF2/VEGFA/BCL2/ACTA2/FOXC1/SULF2	9
GO:0003151	outflow tract morphogenesis	6/511	82/18614	0.0252057115307518	0.209969220120908	0.179291215955191	BMPR1A/FZD1/VEGFA/FOXC1/BMPR2/PLXND1	6
GO:0014032	neural crest cell development	6/511	82/18614	0.0252057115307518	0.209969220120908	0.179291215955191	SEMA6B/BMPR1A/SEMA3G/HTR2B/FOXC1/ALDH1A2	6
