group,names,scores,logfoldchanges,pvals,pvals_adj
MKPP,SDCBP,24.892118,0.6774476,9.056106594571086e-137,6.938523643013587e-136
MKPP,LRIG2,24.885658,0.9206118,1.063831707653067e-136,8.147576851411044e-136
MKPP,LMAN2,24.882298,0.6935336,1.1567727935152252e-136,8.855919414517186e-136
MKPP,IPMK,24.881927,0.7847834,1.1675069087803058e-136,8.934601169735247e-136
MKPP,PPIL4,24.87565,0.67385286,1.3652122842950936e-136,1.0443500382754649e-135
MKPP,BANP,24.872412,0.74421954,1.4798734274666693e-136,1.1316202902957321e-135
MKPP,CAP1,24.86744,0.5883889,1.6750672987969654e-136,1.2803795665179305e-135
MKPP,TRIM26,24.867077,0.7223732,1.6902728489255875e-136,1.2914978175625107e-135
MKPP,MACROD2,24.864029,0.8311007,1.8235335492966625e-136,1.3927753510006674e-135
MKPP,SDK2,24.861433,1.0555412,1.945359305867298e-136,1.4852434996961095e-135
MKPP,INTS6L,24.848501,0.89449215,2.684190488717793e-136,2.0485272809371986e-135
MKPP,LYSMD2,24.844711,0.7836216,2.9496491407352614e-136,2.2502430559808028e-135
MKPP,TTC21B,24.838308,0.8912413,3.459103088539276e-136,2.6378694168564515e-135
MKPP,VAPA,24.833565,0.5552622,3.892261837913618e-136,2.9670346569650824e-135
MKPP,CEACAM21,24.828503,0.8471377,4.414624662925459e-136,3.363916487699586e-135
MKPP,XRN2,24.823248,0.62310004,5.030684559598071e-136,3.8318581339904656e-135
MKPP,MTHFD1L,24.818943,1.5116838,5.599070965246345e-136,4.263136990192236e-135
MKPP,STXBP3,24.816975,0.74528754,5.8797773170637486e-136,4.4751257308558314e-135
MKPP,IL7R,24.81132,1.5128243,6.7672349758929495e-136,5.1485713066980264e-135
MKPP,GIMAP1,24.80864,2.3275502,7.232981092886254e-136,5.5007762932607157e-135
MKPP,PSMB7,24.803644,0.661121,8.189015557073145e-136,6.225433427381791e-135
MKPP,HDAC1,24.803425,0.58241206,8.233605964739813e-136,6.256901029826356e-135
MKPP,NAPG,24.798414,0.95229155,9.325221740628922e-136,7.083693284962219e-135
MKPP,EGLN2,24.79313,0.94196916,1.0632418449624611e-135,8.07354149096835e-135
MKPP,MRE11,24.792547,0.805151,1.0788075376791134e-135,8.188559308496855e-135
MKPP,NPAT,24.788496,0.72761905,1.1929305897361937e-135,9.05128568435744e-135
MKPP,LRRC8C,24.781616,1.050552,1.4151543642665346e-135,1.0733232790685098e-134
MKPP,PHIP,24.773956,0.55877334,1.7114287267352185e-135,1.2975295360230436e-134
MKPP,CDKL1,24.772703,1.2674891,1.7654798845308453e-135,1.3379903323198907e-134
MKPP,PHF11,24.762352,0.6141168,2.282332086894149e-135,1.7290233943610028e-134
MKPP,PRMT1,24.756351,0.6261988,2.6485712579860068e-135,2.005698234375781e-134
MKPP,PSMD9,24.75536,0.8329363,2.7145665270610952e-135,2.0548796054751068e-134
MKPP,ANKRD36C,24.754192,0.77054644,2.794196629459634e-135,2.1143402801727037e-134
MKPP,ZNF431,24.752825,0.64805216,2.890638304193438e-135,2.186471215170359e-134
MKPP,LIX1-AS1,24.750391,0.5283627,3.070321092195286e-135,2.321485437870068e-134
MKPP,TIGD5,24.748034,2.359464,3.255105470030395e-135,2.46025121041154e-134
MKPP,WDR75,24.747581,0.82870674,3.2917986523154703e-135,2.487023784884522e-134
MKPP,B3GLCT,24.745867,1.3866203,3.434770865527807e-135,2.5940407679138605e-134
MKPP,UBE2L3,24.743864,0.6017665,3.6095454841036975e-135,2.7249840290486554e-134
MKPP,LRP2BP,24.743013,1.2035861,3.6863897963214983e-135,2.7819234683539945e-134
MKPP,PYROXD1,24.741302,0.787347,3.846054689282157e-135,2.90129522590105e-134
MKPP,ZFYVE27,24.737333,0.83831435,4.243674121480646e-135,3.2000082932228626e-134
MKPP,CYREN,24.737,1.13363,4.2788407950877234e-135,3.2252833851416246e-134
MKPP,CNST,24.73534,0.6128097,4.458449593792533e-135,3.3593739565395566e-134
MKPP,PAQR3,24.730816,1.1413136,4.987215720925446e-135,3.7563447739441546e-134
MKPP,XRCC4,24.72323,1.0534335,6.018077551236472e-135,4.531040458737794e-134
MKPP,NSUN3,24.717691,0.9092017,6.90282324641476e-135,5.195170972532463e-134
MKPP,SEM1,24.710213,0.60385716,8.306536531628893e-135,6.2492236390201525e-134
MKPP,MPZL3,24.709394,1.5786852,8.476657035786922e-135,6.37475883459948e-134
