Sample,mMDSC_ARG1_score,mMDSC_IDO1_score,mMDSC_STAT3_score,mMDSC_CD33_score,mMDSC_SIGLEC9_score,mMDSC_TGFBR2_score,mMDSC_TGFB3_score,mMDSC_ENTPD1_score,mMDSC_NNMT_score,mMDSC_TLR5_score,mMDSC_suppressive_score,Th1_Cytotoxic_scores,Th1_Exhaustion_scores,Th1_TCR_signaling_scores,Th1_IFN_response_scores,Th1_Activation_effector_scores,Th1_Unhelped_CD4_T_scores,Treg_Treg_signature_scores,Treg_Exhaustion_scores,Treg_TCR_signaling_scores,Treg_IFN_response_scores,Treg_Activation_effector_scores,Pro_Proliferation_scores,Pro_Exhaustion_scores,Pro_Treg_signature_scores,Pro_TCR_signaling_scores,Pro_IFN_response_scores,Pro_Activation_effector_scores,Pro_Unhelped_CD4_T_scores,CD8_exhausted_like_Exhaustion_scores,CD8_exhausted_like_Apoptosis_scores,CD8_exhausted_like_TCR_signaling_scores,CD8_exhausted_like_Cytotoxic_scores,CD8_exhausted_like_Activation_effector_scores,CD8_exhausted_like_IFN_response_scores,Condition
S01,-0.37558170220623277,-0.021325670284767673,-0.27589175887303813,-0.05868075779039566,-0.006264106035232541,-0.26164370965467737,-0.002285149579178797,-0.28609910532219773,-0.021325670284767673,-0.007925225039051005,0.031076471868275838,0.9259022924079368,0.15888966166162605,0.49652918979676786,0.1293687812834476,0.44712091199743303,0.06492386302968861,0.28732541777552006,0.20601154814223416,0.5077435404371617,0.09690045459814219,0.1383018655430789,0.21061061669720543,0.3180609044135465,0.13837753427487534,0.5103635189322092,0.12329964014666049,0.11294440633647275,-0.04059399847584016,0.19954023222571704,0.2944638398846267,0.5834869372757717,0.914528823920268,0.47608912259506947,0.07079646305577628,SKPP
S02,0.45242670870375357,0.0013601472675310964,0.07967762418568429,0.003377587474234193,-0.03090559488642588,-0.27305165151461397,0.003066909715459852,0.393840743324831,0.016380034747773595,-0.005574738249207169,0.12932665688828898,0.8264716995516451,0.0950770388368881,0.5370128958675945,0.12557409903383013,0.4854192529416984,0.06334660867511334,0.22733404793605605,0.12232974914085322,0.49226723657961025,0.10143787161432372,0.2447071421826968,0.5570688042673124,0.34390036649062594,0.08729621309277687,0.5851065022278148,0.1412493930244687,0.2750344195101891,0.018827897200456387,0.15123592656923598,0.25612518296108644,0.6380533749760605,0.6488150568611061,0.5649617693801212,0.1227581171147335,SKPP
S03,-0.12221727815737209,-0.008701254976801125,-0.1972378707722009,-0.008555446975681199,0.0010671615672398775,-0.42644051312083703,0.0021012424602805373,-0.1966957050681593,-0.013146469085570798,0.006220497347743636,0.06330448924151562,0.8442842950646144,0.10646345691013445,0.4568606814789781,0.0797092410960427,0.40035236055425527,0.02511409453638988,0.1458109357312773,0.12577023789942537,0.4699271294270044,0.09833643862239935,0.23611157227811663,0.39857120829599874,0.27134195861921107,0.04518281649575912,0.47922514460494703,0.04313791740629647,0.15628792402620095,-0.03832874687817684,0.13311057630640896,0.26531313782507715,0.5377023017727762,0.7481461004575077,0.39960045733791916,0.024818288811806373,SKPP
S04,0.31215176439292114,0.004469404221264986,0.02883341505687536,-0.003650929542088468,-0.0002728628913903471,-0.5184899866847696,0.0005256876884625688,0.11233360656635964,0.031555487958439724,0.02167772123065408,0.09818120798565359,0.004043837784626602,0.07944657233100956,0.11825651551699637,-0.08313563822088436,0.01927865268029029,0.020021645061992027,0.2477867618635805,0.17425406356786582,0.5206624354715618,0.137072685152027,0.20920465923811185,0.8503278757655431,0.36737887030852345,0.13048475770470447,0.5073833961834711,0.10452185100170779,0.1232368426736415,-0.015052264932931261,0.2096422010418876,0.3612762022621609,0.6128681485937088,0.9010745269390149,0.5361852577046974,0.11025881983586014,SKPP
S05,-0.17454371218497935,0.012817204525837532,-0.028549648431631235,0.01357951974639526,0.0596147202872313,-0.4481532804782574,-0.0006323529493350248,0.052856847747014116,-4.033576983671913e-05,-0.002909313646646647,0.09116906997699922,0.7226368467233227,0.14647861634036238,0.5199754516303782,0.3959191293338272,0.43215122556792207,0.050721176788731254,0.16856593906023562,0.16643674064717592,0.5002791817604304,0.3456396368967047,0.2299987237706872,0.02158205595569334,0.21021536652291503,0.10273885345871867,0.514865156878326,0.36459111032658936,0.2104495516444315,-0.040028908021103295,0.18895388385012876,0.3182843704154934,0.5918391932592101,0.6823248224740242,0.46084261599073945,0.3468675705698802,SKPP
S06,-0.742022500821014,-0.01959082382828442,0.2503158825546948,-0.012387472195411796,-0.05158144353041008,0.000638099926621156,-0.0012587884290894465,-0.4367726808163657,-0.01959082382828442,0.016077136495220128,0.08023686415699585,0.8648036721112576,0.14191442739864654,0.5451085039585131,0.12130677996072868,0.4634685937303578,0.0363670294898168,0.23846935295730642,0.24430030489494486,0.5655696583880808,0.14026095041486056,0.23315869489723168,0.7816727947714317,0.3974936959293737,0.049742490290546504,0.560069331678117,0.06772438153371452,0.1391071504429838,-0.016199740997887763,0.18826067748081762,0.3281798543853129,0.5819003322626662,0.8512461893216132,0.40277523725055525,0.07580125528141946,SKPP
S07,0.27153988508298266,0.011062806880854216,0.11233186920587766,0.037745093555270975,-0.0007662388409735696,-0.4147836154752294,0.0003349659135063718,-0.016883843093409442,0.009846315931663173,0.011554818546591288,0.1007236546522763,0.43337312944935497,0.11110394367563377,0.38307378664038705,0.10541095236680974,0.2654736143127972,0.008581129661029124,0.2057329872651159,0.17050982373799453,0.4636893829713504,0.16001022021184222,0.189106493864475,0.38039883186419804,0.30909743199605677,0.07679549446938147,0.5041434226241113,0.14393966915634032,0.1534447811140746,-0.020060775975630787,0.17614535453498514,0.2249947409094572,0.5455472859891304,0.639159598050865,0.362144381561984,0.07541679183072869,SKPP
S08,-0.3251930076196858,-0.01315656206379198,-0.1949889722507294,0.016894642589571268,0.03437772381795596,-0.42206077696389804,-0.0003589355401252502,0.20926876185555437,-0.004672353915427917,0.06564630193117002,0.09469070994957703,0.7794175409478955,0.10582353333855699,0.35304324998037034,0.14932566971579017,0.281546426155391,0.026511782095310115,0.23314546275662654,0.12948012014884272,0.3767588957911331,0.1169745395548608,0.0513084714638928,0.8230187543498145,0.25262040221446463,0.0637281273603899,0.403303965268808,0.07475360840772781,-0.016787154726316502,-0.0004469364050820939,0.11858528723104378,0.22582837054866345,0.41200092432157875,0.7655616584518489,0.3958069245682616,0.1397690053698591,SKPP
S09,0.2028391933332046,0.026294510817136768,0.07370898614349845,0.03879151905837812,-0.0003659548721269833,-0.12013168447395937,6.181068860511579e-05,0.3130069574206772,0.004355326939820334,-0.0027075666796151777,0.12052559937893775,0.22062983936768157,0.10604123858089157,0.25588853323812055,0.06539801302877879,0.10798735683695279,0.018286832622007237,0.29097529239235365,0.2047178530710723,0.4828497243615406,0.22497752200458201,0.057827857135864115,0.663685558942648,0.3264204120742137,0.2104142023988077,0.45692720720829494,0.20434591299636873,0.017567098516533982,-0.024411237076599084,0.17028284408272815,0.28737978121906965,0.5003691269588739,0.7986177942039202,0.37144279555738546,0.19961763291162885,SKPP
S10,-0.6309515841889294,0.08216087014247209,-0.2031101299904205,0.003766070918722468,-0.023485920782927626,0.05447613905201028,0.001636386345594357,-0.4985554473042051,-0.04062638121646839,-0.03602247413261469,0.05857337461623162,0.41982831468803317,0.160074124815998,0.4479758209845853,0.17660954128503115,0.2056609588132458,-0.007292614820338752,0.2786304825412975,0.1761147163722381,0.4704929108912931,0.15911843379647655,0.07289815975734028,0.5617449667865847,0.2971786719919848,0.22753654249402264,0.4586630520418187,0.2243909450352333,0.026122538259282464,-0.061410897695595296,0.16250450798540034,0.2161902474771882,0.55256804525779,0.624377115094984,0.4001588731820395,0.14692485887386225,SKPP
S11,-0.5357161382675171,-0.03411687965393066,0.1380680700302124,-0.04172303147315979,0.09770417366027832,-0.2416835347652435,-0.0020617106795310976,-0.6257510850667953,-0.035077468705177306,-0.012543735456466676,0.02927583400604354,0.919760144625434,0.15767642877339463,0.47126539093986436,0.2434261205630786,0.28436612386230153,0.01923545654391672,0.24287749291063343,0.20632009940187762,0.47652740149677925,0.2804166958678248,0.055228616392389566,0.8218548470656077,0.3291105534206574,0.13277161060373335,0.4742240661474184,0.18481979484185568,0.10046165555629756,-0.020172678368776786,0.18523237928822794,0.32013334599090393,0.5499722146266731,0.9484110295594296,0.4661080104036631,0.17249124906470337,SKPP
S12,-0.08962309768005294,-0.00987792478734944,-0.1438921003925557,0.046795013165798316,0.027345231276791112,-0.2960282296753254,-0.0015834744000921444,-0.16382395898809238,-0.013013325655946926,0.014234786968247419,0.08821305602612585,0.5919530213446315,0.0881533516620228,0.4526936335131101,0.17319503928034227,0.3169771993018995,0.01625814009985973,0.25425288930697393,0.14970963002617751,0.436147457712955,0.14002849736086315,0.06388509583105585,0.25295787250427976,0.22152046259405608,0.2014916573678811,0.4267847180592518,0.16976316301481537,0.059464401081396404,-0.08359216389346297,0.1297838362328605,0.22201180989283048,0.47505945123868726,0.4758081928091668,0.29845318655604425,0.15561618280663897,SKPP
S13,0.5732546841592607,0.0015436938976099391,-0.0034609396407704156,0.018105143780955773,0.026995485100798505,-0.31739029523438794,0.00012112280922735518,-0.13648878426252012,-0.011966135986074955,0.007702141359537662,0.11053969884320983,0.18170906097527878,0.07546330344314488,0.30182556686592743,0.0025851011369948,0.10460920685490668,-0.0010285784290540252,0.1904692907267444,0.12853300074241888,0.42008404303771985,0.09183675801393491,0.10227784891675148,0.23574276638619693,0.20654167748970115,0.12147669915249867,0.4371107553613359,0.08019729673074705,0.09150175846103499,-0.04646914086531986,0.13139376569880973,0.12262655748031943,0.5340057638118159,0.30639858273014414,0.2315439685010574,0.06206209523085363,SKPP
S14,0.24309488886144667,0.026338610203551664,-0.05074992073937102,-0.01525350929261345,-0.013272882270776618,-0.1605261238770663,0.0008501152413478796,0.06089355690983032,-0.01705664076394111,-0.011468277945034746,0.08328282476390184,0.3264409789946035,0.12627392143683344,0.36554572692642545,0.12599342131599034,0.1580269514209677,-0.007634422519398576,0.1358912347618545,0.12061440815564572,0.4284510318146728,0.20350704640518938,0.07144503707807971,0.5124976489610142,0.26617951362539544,0.061494823904282056,0.47772912317930455,0.21379294227016946,0.03553863610834639,-0.05790335708809006,0.1604801654846351,0.22355121342532536,0.5513496642723812,0.468625145731215,0.3501299590414762,0.20114544221565633,SKPP
S15,-0.7829656644344329,-0.037859848213195796,-0.05513873116970061,0.08386540715694428,0.06956275708675384,-0.3655218835353851,-0.006686759853363037,-0.5589018871068955,-0.037859848213195796,-0.002626152110099793,0.06598659476899588,0.4128518885385658,0.16608436883563693,0.4878021271579608,0.22705363726960126,0.23839728728049742,0.018803275671775727,0.31588845061530985,0.22292083105285504,0.5627864279489062,0.29497697239570914,0.13547635770857006,0.6728924748023352,0.38511211229160247,0.2707065281776971,0.5920537164128761,0.22527662501567153,0.07171297958282573,-0.02458065051057152,0.20196421416891758,0.2682357793161634,0.5894900316357247,0.6944898331028486,0.37899706473092415,0.25493971216038885,SKPP
S16,-0.7960991278234518,-0.016157510190639858,-0.37000833684543394,0.0035219023362645517,-0.02018369976079689,-0.3773686585786208,0.040013153058178014,-0.7173865148706257,-0.05244731907574635,-0.02112080583032572,0.029814001380917252,1.0204825350273303,0.21200360710518498,0.6115114731240355,0.5191722505149324,0.44489868178068737,0.0931668135308195,0.2979078262771957,0.23687382894978418,0.6296163190501558,0.5569944134117497,0.18731433617548135,0.8526507624194153,0.4463093249670199,0.2267886099148504,0.680477915176883,0.5559477747520736,0.2312062438754574,0.048745358231068944,0.26369653072883453,0.49090104902510695,0.7075578469414324,1.2148823846998824,0.5829619638580896,0.4886784241145319,SKPP
S17,-0.9341128158569336,-0.0397577650508573,-0.026052661249714518,0.017694211544529083,0.05921139021073619,-0.3092364589629635,-0.001954597561590133,-0.504254354353874,-0.0397577650508573,-0.0055116164492022566,0.06340020713959497,1.0805977460230232,0.12769280394535226,0.5433813969291599,0.29867056837106026,0.3978388852655748,0.1026533821075916,0.2869069098352688,0.18802020967441035,0.498055940438999,0.2929409057016784,0.08159754357365237,1.2781251985331377,0.4000891199540362,0.1931724661671405,0.5435563942556607,0.22343195523709644,0.03234736556500832,0.01131668778628901,0.17559488810270557,0.38331543169302607,0.5938370793703341,1.136943321479758,0.48392962796291106,0.29324430247229055,SKPP
S18,-0.6475322980424937,-0.02839092936936547,-0.26941315752969064,0.007053105164976682,0.08485853629603105,-0.594404398539487,-0.0021216945174862356,-0.37961851737429114,0.12298749202840469,0.00611457088063745,0.06612730623490898,0.6153022931849521,0.16173712450612665,0.5034490432259995,0.25525195702099185,0.2690170101813946,0.03760419657450929,0.3829915137728643,0.25142480783303933,0.6107792271497117,0.33267364219781603,0.14757361679529138,0.6878695317415091,0.493773476177567,0.3061575708009402,0.654930928511335,0.31250177774103255,0.17020522620140038,0.013912513567454952,0.20932307993087496,0.3436058710489209,0.6380703430247735,0.8370974589924682,0.44746702910904446,0.24572261229078304,SKPP
S19,-0.7351725414821081,-0.019858353308268958,-0.41728910957063947,-0.10941833291734968,-0.11647630112511771,-0.12442771605082924,0.03325180292129516,-0.5132003995350429,-0.019858353308268958,-0.019858353308268958,-0.055124898058397764,1.1640222730324183,0.15920418400606007,0.6091985987723936,0.3237330880922607,0.5052105063565527,0.08967002160019664,0.21526429382982504,0.19491002644521346,0.5769646492468048,0.30911546906530524,0.1676671479266285,0.5281957367750315,0.3679138583573697,0.12255341741728147,0.630207383161874,0.25700979471550606,0.13384102313135013,-0.01102394180151814,0.1722755541243508,0.37294253247099346,0.6438377115467304,0.9743028742911567,0.5284842093444001,0.2745605107899238,SKPP
S20,-0.7704213586606476,-0.034431902985823784,0.031682455665186834,-0.07275246243727836,-0.029097736760189657,-0.18443212810315585,-0.003768905338488127,-0.7704213586606476,-0.034431902985823784,-0.034431902985823784,-0.021831890029267623,1.2194697400551793,0.16434297591102986,0.6097006963338736,0.31648391846463475,0.4600179659286956,0.09020338525236002,0.20164694195883487,0.21476238511058318,0.6061711206534174,0.3439993761833546,0.16110569923326007,0.6371906431945594,0.39427219388366075,0.1338519180481725,0.6053121588047049,0.28073590185489394,0.11358164788735782,-0.00450862272561259,0.19401399673139433,0.38642188472461564,0.6570458841485618,0.9963827338385042,0.46572321392651955,0.2359649723216105,SKPP
S21,-0.5974169720709324,-0.033270752960816025,-0.1090660172328353,-0.0816401106864214,-0.063180375052616,0.0600955306738615,0.039727237988263366,-0.6180462253093719,-0.033270752960816025,-0.033270752960816025,-0.0508699168215071,0.899067821562989,0.07146314152734953,0.46390955940770384,0.20645158016178689,0.3710836664871131,0.09963389913758434,0.25337950799449316,0.2027630314320186,0.5587758465301683,0.2561750482589587,0.12499098985182976,0.40810216404953786,0.3210971303857903,0.12301283735371993,0.5906298865944403,0.18717038699203895,0.09086766926372589,0.011884451687632337,0.1615661194463835,0.3645162226689294,0.6168928879190465,1.03483695429692,0.4669140885952235,0.2236942189573924,SKPP
S22,-0.9622994895458221,-0.05542678656578064,-0.1715111322879791,0.0074455036878585835,0.14502731199264526,-0.3852522500038147,-0.0057912694811820984,-0.6601478322029114,-0.05542678656578064,-0.0017871529102325417,0.0533897455908668,1.0233667118200127,0.2049496955636026,0.5462204067394159,0.32839454160619574,0.40135976822372615,0.07154500569682126,0.19464191586443763,0.22989501699253231,0.5677287357962686,0.40632098046953913,0.1308875566899538,1.0907340923062077,0.4173289114227329,0.09570028816466492,0.6148491843870963,0.35269191581298887,0.24405112497439405,0.050201801617273834,0.2657561909953287,0.48892904323750946,0.6434526429427414,1.022954640268408,0.484687817836799,0.30477440891736884,SKPP
S23,-1.0486443350450048,-0.06646584258889253,-0.25798999404007533,0.09677725319592458,0.08148205203830072,-0.37637693854997745,0.0027899169921875,-0.710545109532914,-0.06646584258889253,-0.027479179940133727,0.05154060794540757,1.0037878767969806,0.11159514015310744,0.5322325071558606,0.2760220641747883,0.4040095839922748,0.08538692930234798,0.1869306736138879,0.15988910593675396,0.5886044026728472,0.3087978418281965,0.32231768903459906,0.3761481409981137,0.30633842095037117,0.10039701425742582,0.5692836988291764,0.2757921202505942,0.18887796033982038,0.04404277942335146,0.16274220857667338,0.37589312857381524,0.594433802801484,0.9636575494544841,0.44705831534016655,0.3108750895023868,SKPP
