names,scores,logfoldchanges,pvals,pvals_adj
DCAF10,15.069745,1.6733625,2.560987616797543e-51,4.2289793827421364e-50
TOPBP1,14.9616995,1.7249503,1.3064653116839306e-50,2.126864660485121e-49
WDFY1,14.872445,1.6138227,4.976190717972132e-50,8.007738484315682e-49
TM2D1,14.857253,1.6217765,6.243270684947518e-50,1.0030239799922252e-48
GSR,14.6399145,1.5754666,1.5626495262693642e-48,2.450154321317221e-47
RAB5B,14.572213,1.5708985,4.2199238626593806e-48,6.58496572125349e-47
PSMD5,14.408056,1.5571221,4.6048733171654445e-47,7.089548471305541e-46
ATP6V1A,14.356385,1.7477864,9.71649942231953e-47,1.4842502786568974e-45
AREL1,14.297398,1.7015083,2.271468820170402e-46,3.42699320532725e-45
HACD4,14.159497,1.5062004,1.6315644129843893e-45,2.437133773532712e-44
EPC2,14.100463,1.5195733,3.772891012270891e-45,5.576127743815468e-44
DYNC1LI2,13.887218,1.6781453,7.571948875414621e-44,1.0846844479803317e-42
ENTPD1-AS1,13.853628,1.6379482,1.2094585618797232e-43,1.7187135177096894e-42
IQCB1,13.751717,1.5927302,4.97354018508779e-43,6.986520771126911e-42
CRK,13.717745,1.8636035,7.950034097754948e-43,1.1072332186823404e-41
FOXK2,13.684438,1.5156548,1.2577579556117003e-42,1.7405804579497705e-41
SLC37A3,13.442278,2.1506665,3.4175034438663093e-41,4.605627230687049e-40
FIG4,13.429472,1.922141,4.0629950241921393e-41,5.456738959052284e-40
LEMD3,13.408158,1.5531054,5.416715190435798e-41,7.264858317097169e-40
POLE4,13.379653,1.7025287,7.951779146565784e-41,1.0577866372535638e-39
KCNQ5,13.331507,1.5090638,1.5180013551219849e-40,2.008400981543408e-39
G6PD,13.319027,1.6471864,1.7943020941860221e-40,2.3659638395574177e-39
IL10RB,13.284524,1.8926067,2.8466472184898564e-40,3.728460024860074e-39
TRAPPC11,13.262094,1.5249821,3.8402499030017465e-40,5.0197735539036864e-39
SNX27,13.197777,1.5949446,9.036254346198039e-40,1.174893189677098e-38
TRIM13,12.856728,1.854027,7.884437068275549e-38,9.801948192631254e-37
SUCLG1,12.798483,1.5083212,1.6718585989798157e-37,2.0627319713012004e-36
FCGRT,12.760784,1.5709417,2.7145358071073417e-37,3.3240323325079134e-36
GALNT2,12.645714,1.5824822,1.1814643455024878e-36,1.4332854502661302e-35
ZNF770,12.436943,1.789353,1.6468676051426227e-35,1.938983471566236e-34
ZYG11B,12.419614,1.7515237,2.0454687153993027e-35,2.401063696636686e-34
VMA21,12.395609,1.6362258,2.760405595847053e-35,3.2267393488372244e-34
APPL2,12.386259,1.6657609,3.1017995898087247e-35,3.621480571203886e-34
AGL,12.343564,1.7207512,5.276714156078804e-35,6.113365459215513e-34
SLC35A1,12.187954,1.7879522,3.6035457996288268e-34,4.092523749688733e-33
WBP4,12.1529045,1.7413758,5.536325309276261e-34,6.240484657368541e-33
ZNF281,12.149721,1.6455214,5.756169028721977e-34,6.480823679748656e-33
GDAP2,12.1357975,1.7082325,6.824209573534523e-34,7.674490398558825e-33
VCAN,12.130177,1.5223767,7.309166879184468e-34,8.201019351598719e-33
SRGAP2,11.953962,1.5788354,6.190185717273328e-33,6.785969418241148e-32
RCHY1,11.915033,1.6780856,9.882710895630667e-33,1.0773531298367737e-31
VAT1,11.855965,1.9246727,2.0040280884107685e-32,2.171363324142963e-31
PGM1,11.82826,1.7452362,2.7886007228503706e-32,3.0114425466189875e-31
ZNF100,11.57916,1.7443212,5.255869086247347e-31,5.453173185561404e-30
CRLS1,11.57318,1.9312938,5.635446891601304e-31,5.840806396973216e-30
STK40,11.571037,1.6564996,5.778015708198293e-31,5.985400284702181e-30
PRDX3,11.523506,1.5062546,1.0043856189356311e-30,1.0376883733544049e-29
IER3,11.465498,1.7995406,1.966254727351403e-30,2.0112740462526007e-29
RRM1,11.419534,1.6689488,3.340217647687683e-30,3.3936333816174757e-29
SPAST,11.399579,1.5575244,4.201455768605036e-30,4.250986891420028e-29
PRKCD,11.360256,1.8579199,6.595114459150816e-30,6.628310207327332e-29
PPBP,11.252732,1.7581728,2.2452741555518654e-29,2.2189658927191364e-28
KLHL18,11.213502,1.6958776,3.500636868352716e-29,3.4405053862343523e-28
MYCBP,11.166781,1.8851384,5.929045209703755e-29,5.77786636770334e-28
VAMP3,11.165345,1.6881329,6.025657979575482e-29,5.869092849394378e-28
PARL,11.143529,1.7512769,7.700651108670535e-29,7.459719846260644e-28
BCL2L13,11.068897,1.5763429,1.775721839986151e-28,1.6991356951026407e-27
GLB1,11.049885,1.7134608,2.1949704483947643e-28,2.095179596789695e-27
PHKA2,10.978771,1.7120022,4.834545054703838e-28,4.590120214965779e-27
CHCHD1,10.901818,1.7352843,1.1297654815642318e-27,1.0628486030408119e-26
VBP1,10.86123,1.5893636,1.7635814690826657e-27,1.6488180691356715e-26
TRIOBP,10.788163,1.5605278,3.915353792757104e-27,3.6224890315210883e-26
LTB4R,10.771184,1.6239005,4.709038923451812e-27,4.346531776137031e-26
TMED8,10.751793,1.8104395,5.812046597892977e-27,5.349488609010808e-26
CHUK,10.692529,1.8135383,1.1032124415031045e-26,1.0068871760882812e-25
ORAI3,10.674148,1.9999893,1.344854374420182e-26,1.2240051348211219e-25
C9orf72,10.51852,1.6344216,7.09797824808087e-26,6.339262362320696e-25
PDHA1,10.277555,1.5033095,8.895503929752411e-25,7.715745607154041e-24
ANKUB1,10.268775,1.6114823,9.743409708146449e-25,8.42878166087576e-24
DTWD2,10.220132,2.0560029,1.61121914657512e-24,1.3804000113915037e-23
FKBP15,10.206238,1.5542928,1.8593478859818224e-24,1.5888087088599256e-23
TP53I11,10.127429,2.009304,4.174825253018091e-24,3.5258083966792403e-23
TYW5,10.075114,1.6310879,7.117805854743432e-24,5.957280794081243e-23
VNN2,10.067261,1.7470019,7.709574725295295e-24,6.44154390369677e-23
SLC8B1,10.010804,1.878142,1.3663693199210392e-23,1.1324487442700083e-22
NIPAL2,9.796788,1.6955187,1.162224527024517e-22,9.267485552084658e-22
RXRA,9.716644,1.5991285,2.560829257120532e-22,2.0213919686702125e-21
SEPHS2,9.620848,1.5517937,6.529104632878759e-22,5.067890498063132e-21
NINJ2,9.577689,2.0644653,9.9240150839852e-22,7.64840989221829e-21
TRMT6,9.473643,1.9155682,2.702492346382829e-21,2.0600845435924892e-20
