group,names,scores,logfoldchanges,pvals,pvals_adj
MKPP,IFI30,200.22604,3.671194,0.0,0.0
MKPP,BRI3,189.49478,3.0003052,0.0,0.0
MKPP,DPYD,167.7236,3.049066,0.0,0.0
MKPP,CEBPD,165.35709,2.5959308,0.0,0.0
MKPP,ARHGAP26,165.02515,3.021708,0.0,0.0
MKPP,RPS10,162.95622,3.2738583,0.0,0.0
MKPP,ZFAND3,155.74112,2.938983,0.0,0.0
MKPP,EEF1G,153.09105,2.4888482,0.0,0.0
MKPP,LYN,149.94742,2.2074876,0.0,0.0
MKPP,MED13L,149.3996,2.6792462,0.0,0.0
MKPP,FKBP5,148.47237,2.9552958,0.0,0.0
MKPP,ZSWIM6,148.40598,2.9711843,0.0,0.0
MKPP,DLEU2,148.32939,3.4203327,0.0,0.0
MKPP,COP1,145.6503,2.8290508,0.0,0.0
MKPP,PICALM,144.03531,2.3612757,0.0,0.0
MKPP,PLXDC2,143.25018,2.1920688,0.0,0.0
MKPP,SIK3,142.99959,2.7250404,0.0,0.0
MKPP,LRMDA,142.88423,2.7547162,0.0,0.0
MKPP,GAB2,142.41422,2.7546852,0.0,0.0
MKPP,SBF2,141.75357,2.751883,0.0,0.0
MKPP,RBM47,141.6817,2.4569778,0.0,0.0
MKPP,SLC8A1,141.15057,2.6189113,0.0,0.0
MKPP,ARHGAP15,137.44547,2.6778991,0.0,0.0
MKPP,DIAPH2,137.34413,2.6308355,0.0,0.0
MKPP,QKI,136.62518,2.1777756,0.0,0.0
MKPP,PTPRJ,136.00237,2.6927505,0.0,0.0
MKPP,DOCK8,135.8559,1.9467789,0.0,0.0
MKPP,IRAK3,135.12375,2.230285,0.0,0.0
MKPP,SSH2,135.10992,2.1987429,0.0,0.0
MKPP,ETV6,135.08536,2.373403,0.0,0.0
MKPP,FNDC3B,133.26259,2.4685986,0.0,0.0
MKPP,ARL15,132.9245,3.0963352,0.0,0.0
MKPP,ZEB2,132.59673,1.7563554,0.0,0.0
MKPP,CHST11,132.43991,2.585949,0.0,0.0
MKPP,NT5C2,131.42946,2.7874534,0.0,0.0
MKPP,SIPA1L1,131.13577,2.5024905,0.0,0.0
MKPP,SPIDR,131.11836,2.4986677,0.0,0.0
MKPP,JARID2,131.01715,2.3463948,0.0,0.0
MKPP,PRKCB,129.9369,1.951715,0.0,0.0
MKPP,NUMB,128.66093,2.0709894,0.0,0.0
MKPP,ATG7,128.56357,2.4732363,0.0,0.0
MKPP,RPS2,127.67888,1.1119188,0.0,0.0
MKPP,FBXW7,127.16745,2.487698,0.0,0.0
MKPP,ATP5PO,127.06387,2.604663,0.0,0.0
MKPP,EIF4A1,126.99192,2.0352483,0.0,0.0
MKPP,SLCO3A1,126.1107,2.2819965,0.0,0.0
MKPP,ACSL1,125.39548,2.5085113,0.0,0.0
MKPP,PLCB1,124.692795,2.6479495,0.0,0.0
MKPP,MAML3,124.63729,2.6043694,0.0,0.0
MKPP,RPS17,124.565834,2.004049,0.0,0.0
MKPP,ASAP1,123.88498,2.2607553,0.0,0.0
MKPP,MEF2A,123.74086,2.2859862,0.0,0.0
MKPP,DENND1A,123.60866,2.2391038,0.0,0.0
MKPP,UBE2R2,123.454315,2.059057,0.0,0.0
MKPP,TRPS1,123.272446,2.4456556,0.0,0.0
MKPP,TAF10,122.93421,2.7356877,0.0,0.0
MKPP,ZDHHC20,122.57752,2.2547812,0.0,0.0
MKPP,AOAH,122.041725,1.8172022,0.0,0.0
MKPP,AGFG1,121.888504,2.3471658,0.0,0.0
MKPP,EIF4G3,121.53613,2.4876719,0.0,0.0
MKPP,KDM2A,121.52938,2.1371615,0.0,0.0
MKPP,VMP1,121.413895,1.734299,0.0,0.0
MKPP,RNF149,121.058525,1.7415497,0.0,0.0
MKPP,VPS13B,120.97441,2.4147103,0.0,0.0
MKPP,WDFY3,120.72965,2.4865956,0.0,0.0
MKPP,SMAP2,120.57544,1.7488445,0.0,0.0
MKPP,CSGALNACT2,120.22569,2.2172935,0.0,0.0
MKPP,AGTPBP1,120.2086,1.9650481,0.0,0.0
MKPP,MAML2,119.80491,2.45149,0.0,0.0
MKPP,MAP3K5,119.14025,2.409378,0.0,0.0
MKPP,STAG1,119.06867,2.5818994,0.0,0.0
MKPP,DENND5A,118.82799,2.255004,0.0,0.0
MKPP,ARHGAP24,118.78321,2.632456,0.0,0.0
MKPP,KIF13A,118.72854,2.4500194,0.0,0.0
MKPP,CEBPB,117.958176,1.8481009,0.0,0.0
MKPP,MAPK14,117.688,2.3964427,0.0,0.0
MKPP,NDUFB8,117.5415,2.6631947,0.0,0.0
MKPP,GNAQ,117.476685,1.9604179,0.0,0.0
MKPP,GRK3,117.33566,2.2041862,0.0,0.0
MKPP,KLHL2,117.09705,2.9700773,0.0,0.0
MKPP,DISC1,116.42751,2.7905235,0.0,0.0
MKPP,R3HDM2,116.32497,2.460312,0.0,0.0
MKPP,RPS20,115.94846,1.447188,0.0,0.0
MKPP,OOEP,115.9391,4.0454655,0.0,0.0
MKPP,DOCK2,115.88188,1.7835193,0.0,0.0
MKPP,MAP3K1,115.80673,1.9361799,0.0,0.0
MKPP,PAN3,115.50125,1.9859071,0.0,0.0
MKPP,FBXO11,115.44097,2.440223,0.0,0.0
MKPP,NCOA2,115.265686,2.1829872,0.0,0.0
MKPP,PLCL2,115.24903,2.5014837,0.0,0.0
MKPP,CUX1,115.095314,1.8204292,0.0,0.0
MKPP,BCAS3,115.03925,2.767095,0.0,0.0
MKPP,PPP3R1,114.61359,2.2971187,0.0,0.0
MKPP,MTMR3,114.30623,2.383178,0.0,0.0
MKPP,UTRN,113.9767,1.9419329,0.0,0.0
MKPP,TCF12,113.908516,2.351324,0.0,0.0
MKPP,BIRC6,113.30851,1.9590653,0.0,0.0
MKPP,CDC42SE2,113.09716,1.9851574,0.0,0.0
MKPP,ERC1,113.02056,2.4318306,0.0,0.0
MKPP,EXT1,112.278015,2.701989,0.0,0.0
MKPP,LINC00278,112.137634,3.2479131,0.0,0.0
MKPP,PIAS1,111.94963,1.8823622,0.0,0.0
MKPP,PHF21A,111.855,2.0756505,0.0,0.0
MKPP,USP25,111.72244,2.2105823,0.0,0.0
MKPP,ELMO1,111.553246,2.0796802,0.0,0.0
MKPP,RIPOR2,111.50556,1.7129688,0.0,0.0
MKPP,FYN,111.478546,1.8970221,0.0,0.0
MKPP,FTX,111.40318,2.2537038,0.0,0.0
MKPP,RPL23,111.323944,1.1211869,0.0,0.0
MKPP,GLT1D1,111.31865,2.3176973,0.0,0.0
MKPP,CUL3,111.14898,2.2769573,0.0,0.0
MKPP,ATXN1,111.145874,2.1462247,0.0,0.0
MKPP,SRSF9,111.107124,1.9619304,0.0,0.0
MKPP,MBNL1,110.86347,1.4632632,0.0,0.0
MKPP,VAV3,110.287506,2.5609221,0.0,0.0
MKPP,BACH1,110.0826,1.7253238,0.0,0.0
MKPP,EXOC4,109.95252,2.2166607,0.0,0.0
MKPP,FAF1,109.89722,2.6142466,0.0,0.0
MKPP,PTPRC,109.7854,1.1182686,0.0,0.0
MKPP,PPP3CA,109.69261,2.001077,0.0,0.0
MKPP,FGD4,109.445724,2.1709008,0.0,0.0
MKPP,KMT2C,109.41794,1.7040595,0.0,0.0
MKPP,ACTR2,109.393814,1.3730603,0.0,0.0
MKPP,RCOR1,109.32836,2.264144,0.0,0.0
MKPP,CELF2,109.23601,1.5602612,0.0,0.0
MKPP,FCHSD2,109.00908,2.2496905,0.0,0.0
MKPP,NCOA1,108.92672,1.9282287,0.0,0.0
MKPP,SLC35F1,108.78237,5.861079,0.0,0.0
MKPP,PCNX1,108.62075,2.2736566,0.0,0.0
MKPP,PTEN,108.46817,1.8412933,0.0,0.0
MKPP,RASSF3,108.45883,2.0299797,0.0,0.0
MKPP,PPP6R3,108.456474,2.145394,0.0,0.0
MKPP,SOS2,108.32903,2.2088816,0.0,0.0
MKPP,DENND4A,108.13028,2.0746336,0.0,0.0
MKPP,NDUFC2,108.09683,2.2938929,0.0,0.0
MKPP,ADK,108.01207,2.310433,0.0,0.0
MKPP,SLC39A11,107.70683,2.5777965,0.0,0.0
MKPP,CSNK2B,107.63119,1.9458618,0.0,0.0
MKPP,TBC1D5,106.84855,1.988725,0.0,0.0
MKPP,VTI1A,106.467354,2.190194,0.0,0.0
MKPP,CDV3,106.260796,1.9376673,0.0,0.0
MKPP,STK17B,106.17222,1.3900187,0.0,0.0
MKPP,EVI5,105.94543,1.9931377,0.0,0.0
MKPP,AP3B1,105.88389,1.9606466,0.0,0.0
MKPP,GNB1,105.8338,1.63071,0.0,0.0
MKPP,CERS6,105.745705,2.2921698,0.0,0.0
MKPP,ELF2,105.34775,1.8666881,0.0,0.0
MKPP,PIK3R5,105.041504,1.8930221,0.0,0.0
MKPP,ATP11B,105.01551,2.1800098,0.0,0.0
MKPP,UBE2W,104.750656,2.2534375,0.0,0.0
MKPP,TBL1X,104.63944,2.0822425,0.0,0.0
MKPP,JUND,104.54763,1.4472357,0.0,0.0
MKPP,TMTC2,104.40981,2.5064335,0.0,0.0
MKPP,LPP,104.4088,1.89984,0.0,0.0
MKPP,COG5,104.32304,2.2862403,0.0,0.0
MKPP,DYRK1A,104.29734,2.0924213,0.0,0.0
MKPP,RNF144B,104.23455,2.017624,0.0,0.0
MKPP,RUNX1,104.11663,1.9195781,0.0,0.0
MKPP,FBXL17,104.05187,2.5903063,0.0,0.0
MKPP,HDAC9,104.03623,2.2884634,0.0,0.0
MKPP,LARP4B,103.9114,2.0856552,0.0,0.0
MKPP,WWP2,103.644325,2.1453943,0.0,0.0
MKPP,KDM6A,103.30029,2.1170354,0.0,0.0
MKPP,MIR181A1HG,103.13666,2.5278275,0.0,0.0
MKPP,MBD2,102.92902,1.7741843,0.0,0.0
MKPP,CHN2,102.89669,3.268535,0.0,0.0
MKPP,ASH1L,102.60834,1.8201046,0.0,0.0
MKPP,ARIH1,102.49381,1.9114608,0.0,0.0
MKPP,MAP3K2,102.43342,1.7428366,0.0,0.0
MKPP,PIP4K2A,102.38865,1.9871485,0.0,0.0
MKPP,U2AF1,102.3223,2.502919,0.0,0.0
MKPP,BRAF,102.31389,2.2074845,0.0,0.0
MKPP,DOCK5,102.29829,1.8776962,0.0,0.0
MKPP,ITPR2,102.25114,1.9374822,0.0,0.0
MKPP,ATXN7,102.19692,3.0140712,0.0,0.0
MKPP,NSMCE2,102.157425,2.3422735,0.0,0.0
MKPP,USP32,102.00838,2.0733182,0.0,0.0
MKPP,ITFG1,101.96809,2.1356316,0.0,0.0
MKPP,TRAF3,101.70704,2.378535,0.0,0.0
MKPP,TAOK3,101.630806,1.5948114,0.0,0.0
MKPP,TBC1D22A,101.19922,1.9288517,0.0,0.0
MKPP,CAB39,101.16496,2.037771,0.0,0.0
MKPP,ARID1B,101.12962,1.8080662,0.0,0.0
MKPP,UBE2E2,101.018425,2.0311496,0.0,0.0
MKPP,UBE2H,100.777054,2.2617128,0.0,0.0
MKPP,FAR1,100.74847,1.8287343,0.0,0.0
MKPP,IQGAP2,100.73975,1.6668721,0.0,0.0
MKPP,PUM2,100.698715,1.8917062,0.0,0.0
MKPP,PTPN12,100.65131,1.8786982,0.0,0.0
MKPP,NDUFA7,100.6335,2.9851203,0.0,0.0
MKPP,ZFAND6,100.26858,1.8425152,0.0,0.0
MKPP,MKLN1,100.19335,1.9960214,0.0,0.0
MKPP,ATAD2B,100.176476,1.9356982,0.0,0.0
MKPP,AGO4,99.96903,1.904562,0.0,0.0
MKPP,ANKRD44,99.94872,1.565248,0.0,0.0
MKPP,SRPK2,99.90192,1.7829664,0.0,0.0
MKPP,TENT2,99.89106,1.8889558,0.0,0.0
MKPP,RALGAPA2,99.779366,2.2121444,0.0,0.0
MKPP,ARHGEF18,99.63121,3.2453885,0.0,0.0
MKPP,SCO2,99.49743,2.6381557,0.0,0.0
MKPP,MAP4K4,99.350716,1.7652106,0.0,0.0
MKPP,ARFGEF1,99.16946,1.9777842,0.0,0.0
MKPP,RAP1GAP2,99.05016,2.0073383,0.0,0.0
MKPP,VCAN,98.78212,1.0228299,0.0,0.0
MKPP,MNDA,98.754105,1.0165073,0.0,0.0
MKPP,MAPK1,98.493576,1.7075962,0.0,0.0
MKPP,RAB8B,98.48469,1.7943348,0.0,0.0
MKPP,TRAPPC10,98.45098,2.508639,0.0,0.0
MKPP,RNF38,98.40479,2.2602172,0.0,0.0
MKPP,EFHD2,98.39719,1.3529766,0.0,0.0
MKPP,SPPL3,98.3649,2.1501422,0.0,0.0
MKPP,TNRC6A,98.33955,2.1329696,0.0,0.0
MKPP,HIPK2,98.04527,2.0819442,0.0,0.0
MKPP,RAP1B,98.04166,1.3248347,0.0,0.0
MKPP,AKAP13,97.97239,1.2909231,0.0,0.0
MKPP,SLC9A9,97.6428,2.3099537,0.0,0.0
MKPP,ELF1,97.59169,1.4741279,0.0,0.0
MKPP,SMCHD1,97.55583,1.4496064,0.0,0.0
MKPP,HEBP2,97.40049,1.8190752,0.0,0.0
MKPP,TET3,97.242065,2.0114567,0.0,0.0
MKPP,PRKAG2,97.0779,1.7631044,0.0,0.0
MKPP,RAPGEF1,97.0229,1.9412957,0.0,0.0
MKPP,CDKAL1,96.656395,2.3706708,0.0,0.0
MKPP,ANKRD17,96.621155,1.8606727,0.0,0.0
MKPP,ZNRF2,96.53338,2.6332529,0.0,0.0
MKPP,PTBP2,96.524155,2.529398,0.0,0.0
MKPP,NDUFA13,96.52097,1.6669482,0.0,0.0
MKPP,PRKCE,96.49781,2.4856293,0.0,0.0
MKPP,PELI2,96.21217,1.9785544,0.0,0.0
MKPP,FRY,96.06738,1.8732642,0.0,0.0
MKPP,ACAP2,95.9404,1.2641158,0.0,0.0
MKPP,TANK,95.85966,1.683717,0.0,0.0
MKPP,RAD51B,95.81488,2.7861469,0.0,0.0
MKPP,MEGF9,95.808846,1.5825783,0.0,0.0
MKPP,UTY,95.769554,2.3151999,0.0,0.0
MKPP,USP15,95.49122,1.2490283,0.0,0.0
MKPP,ZMYM2,95.49093,1.8704443,0.0,0.0
MKPP,RPL27A,95.1833,1.0310767,0.0,0.0
MKPP,ST6GALNAC3,95.08477,2.6936152,0.0,0.0
MKPP,SMURF1,94.96629,2.5685225,0.0,0.0
MKPP,APBB1IP,94.944305,1.4373908,0.0,0.0
MKPP,FAM107B,94.89286,2.057014,0.0,0.0
MKPP,PITPNC1,94.59933,2.0631258,0.0,0.0
MKPP,MZT2B,94.50086,1.9272826,0.0,0.0
MKPP,HIPK3,94.47049,1.6215425,0.0,0.0
MKPP,SUMF1,94.275185,1.9382478,0.0,0.0
MKPP,SLC22A15,94.19945,2.4440591,0.0,0.0
MKPP,STRN3,94.18272,2.332514,0.0,0.0
MKPP,ARMH3,94.16158,2.0866435,0.0,0.0
MKPP,KDM4C,94.10552,1.8959818,0.0,0.0
MKPP,BMP2K,94.03992,2.1432042,0.0,0.0
MKPP,STK24,94.017715,2.0550091,0.0,0.0
MKPP,PHACTR2,93.92496,1.9005536,0.0,0.0
MKPP,USP34,93.73743,1.6726828,0.0,0.0
MKPP,SNTB1,93.7292,2.3583937,0.0,0.0
MKPP,RABGAP1L,93.70105,1.5694153,0.0,0.0
MKPP,SCFD1,93.68027,1.952209,0.0,0.0
MKPP,TET2,93.65456,1.5153481,0.0,0.0
MKPP,MCTP1,93.59526,1.6212996,0.0,0.0
MKPP,AMBRA1,93.58792,2.5424557,0.0,0.0
MKPP,SOS1,93.57143,2.1320353,0.0,0.0
MKPP,KYNU,93.51929,1.6450713,0.0,0.0
MKPP,ZNF407,93.34151,2.5197191,0.0,0.0
MKPP,GAS7,93.32407,1.4874841,0.0,0.0
MKPP,IGF2R,93.23416,1.7567725,0.0,0.0
MKPP,ATP11A,93.053116,1.7817771,0.0,0.0
MKPP,GPCPD1,93.01855,1.4375539,0.0,0.0
MKPP,JDP2,92.98847,2.2229316,0.0,0.0
MKPP,RAB1A,92.72151,1.5706578,0.0,0.0
MKPP,TRAPPC9,92.703186,2.071973,0.0,0.0
MKPP,ZNF148,92.668945,1.8546493,0.0,0.0
MKPP,HECA,92.64011,1.902445,0.0,0.0
MKPP,SP3,92.56584,1.6492994,0.0,0.0
MKPP,ERBIN,92.53749,1.6462694,0.0,0.0
MKPP,ITCH,92.362785,1.7647829,0.0,0.0
MKPP,ZNF609,92.34041,2.0067163,0.0,0.0
MKPP,TMEM131,92.322174,1.8513973,0.0,0.0
MKPP,RPS11,92.170074,0.74632126,0.0,0.0
MKPP,UBAC2,92.12135,1.6826764,0.0,0.0
MKPP,PIK3CB,92.01717,1.9937336,0.0,0.0
MKPP,DIP2B,91.90946,2.0193,0.0,0.0
MKPP,FBXO34,91.792145,2.22914,0.0,0.0
MKPP,KCMF1,91.71022,2.0934641,0.0,0.0
MKPP,RHOQ,91.629906,1.7434976,0.0,0.0
MKPP,PPM1B,91.61413,1.8961174,0.0,0.0
MKPP,SPTLC2,91.5506,1.5318516,0.0,0.0
MKPP,RAB10,91.52065,1.4237602,0.0,0.0
MKPP,TLR2,91.48286,1.5456733,0.0,0.0
MKPP,CCNY,91.46158,1.5044497,0.0,0.0
MKPP,WAC,91.32583,1.4731622,0.0,0.0
MKPP,CDK19,91.22979,2.0411615,0.0,0.0
MKPP,STK3,91.177444,2.0895424,0.0,0.0
MKPP,SESTD1,90.946365,1.9070221,0.0,0.0
MKPP,MARK3,90.94001,1.6776257,0.0,0.0
MKPP,TBL1XR1,90.81859,1.8913316,0.0,0.0
MKPP,NFAT5,90.72394,1.9064825,0.0,0.0
MKPP,SGMS1,90.567955,2.0257409,0.0,0.0
MKPP,SLMAP,90.5259,1.8857765,0.0,0.0
MKPP,STEAP1B,90.46305,4.109113,0.0,0.0
MKPP,CPQ,90.454475,1.7775954,0.0,0.0
MKPP,PSEN1,90.340065,1.6278387,0.0,0.0
MKPP,ESYT2,90.31923,1.8859189,0.0,0.0
MKPP,MED13,90.28338,1.8368896,0.0,0.0
MKPP,ARID2,90.22817,1.9508083,0.0,0.0
MKPP,RAPGEF2,90.01518,2.0641887,0.0,0.0
MKPP,KDM3B,89.9806,1.8604283,0.0,0.0
MKPP,ANKS1A,89.936325,2.5578694,0.0,0.0
MKPP,MAP2K4,89.90936,2.46802,0.0,0.0
MKPP,FNDC3A,89.404495,1.9590358,0.0,0.0
MKPP,CDYL,89.320335,2.2559888,0.0,0.0
MKPP,ATP9B,89.152565,2.0685842,0.0,0.0
MKPP,CPNE8,88.94223,1.7997042,0.0,0.0
MKPP,BABAM2,88.803925,1.8520135,0.0,0.0
MKPP,HDAC4,88.43461,2.0040133,0.0,0.0
MKPP,NEK7,88.40346,1.8271085,0.0,0.0
MKPP,LMO2,88.30968,1.7251285,0.0,0.0
MKPP,HELZ,88.10002,1.531946,0.0,0.0
MKPP,TRIO,88.0767,1.9793382,0.0,0.0
MKPP,PACS1,88.060295,1.9594438,0.0,0.0
MKPP,EMILIN2,88.046524,1.4972483,0.0,0.0
MKPP,UBE2K,87.97851,1.6106004,0.0,0.0
MKPP,TLE4,87.92836,1.539709,0.0,0.0
MKPP,PTPRA,87.913536,1.9268624,0.0,0.0
MKPP,EPS15,87.6858,1.511521,0.0,0.0
MKPP,STK10,87.63336,1.3573993,0.0,0.0
MKPP,SAP30,87.61974,2.750604,0.0,0.0
MKPP,TIMP2,87.58786,1.4170971,0.0,0.0
MKPP,MYCBP2,87.55667,1.3503524,0.0,0.0
MKPP,PAG1,87.54089,1.9581279,0.0,0.0
MKPP,UBAP1,87.52467,1.7648346,0.0,0.0
MKPP,ST8SIA4,87.437706,1.7485788,0.0,0.0
MKPP,GPATCH8,87.30881,1.7115775,0.0,0.0
MKPP,CCDC91,87.283905,1.9440986,0.0,0.0
MKPP,WDR26,87.24856,1.6219997,0.0,0.0
MKPP,PLEKHA7,87.24162,4.3347826,0.0,0.0
MKPP,ZNF438,87.158745,2.2770288,0.0,0.0
MKPP,TMEM131L,87.03938,1.8259171,0.0,0.0
MKPP,MAN1A1,87.029305,2.1175673,0.0,0.0
MKPP,TUT7,87.01136,1.5673531,0.0,0.0
MKPP,SAMSN1,86.86324,1.7312303,0.0,0.0
MKPP,JAZF1,86.82364,1.7749496,0.0,0.0
MKPP,RASA2,86.810074,1.8379973,0.0,0.0
MKPP,LCORL,86.76095,2.009381,0.0,0.0
MKPP,HERC1,86.645966,1.6258947,0.0,0.0
MKPP,RNF24,86.63087,1.7074454,0.0,0.0
MKPP,NFKB1,86.6288,1.6776296,0.0,0.0
MKPP,ZNF644,86.62028,1.7416642,0.0,0.0
MKPP,LIMK2,86.60647,2.3985765,0.0,0.0
MKPP,RAB12,86.508064,2.4490027,0.0,0.0
MKPP,FOXN3,86.39638,1.3638934,0.0,0.0
MKPP,LYST,86.21343,1.1633396,0.0,0.0
MKPP,PLXNC1,86.21329,1.6241974,0.0,0.0
MKPP,VPS54,86.20625,2.3085263,0.0,0.0
MKPP,POU2F1,86.07965,2.1904671,0.0,0.0
MKPP,HNRNPD,86.0671,1.3336066,0.0,0.0
MKPP,KDM7A,86.02638,1.6720291,0.0,0.0
MKPP,MFSD14B,86.004074,1.7345033,0.0,0.0
MKPP,NCOA3,85.99835,1.5518467,0.0,0.0
MKPP,GATAD2B,85.94573,1.7352389,0.0,0.0
MKPP,INPP4A,85.92883,1.7837924,0.0,0.0
MKPP,KANSL1,85.90401,1.5897757,0.0,0.0
MKPP,MICU1,85.882095,1.6410327,0.0,0.0
MKPP,ARPC1B,85.87532,0.88052297,0.0,0.0
MKPP,TMCC1,85.86796,2.3337102,0.0,0.0
MKPP,NAMPT,85.86091,1.6040603,0.0,0.0
MKPP,UBE2M,85.76829,2.2732513,0.0,0.0
MKPP,PITPNA,85.72072,1.8958093,0.0,0.0
MKPP,ZNF652,85.683395,1.7915181,0.0,0.0
MKPP,CMIP,85.65166,1.4035594,0.0,0.0
MKPP,NIPBL,85.64693,1.3623341,0.0,0.0
MKPP,STXBP5,85.528114,2.3660307,0.0,0.0
MKPP,UBR5,85.46166,1.7222797,0.0,0.0
MKPP,TRIP12,85.46148,1.4868736,0.0,0.0
MKPP,MON2,85.43966,1.742597,0.0,0.0
MKPP,RPS6KC1,85.35019,1.9912916,0.0,0.0
MKPP,RLF,85.323524,1.9458741,0.0,0.0
MKPP,RIC1,85.299835,1.6485182,0.0,0.0
MKPP,RNF169,85.29162,2.4077709,0.0,0.0
MKPP,SMAD3,85.267136,2.064455,0.0,0.0
MKPP,ADAM17,85.199356,1.5803859,0.0,0.0
MKPP,PKN2,85.16567,1.4713317,0.0,0.0
MKPP,PUM1,84.95281,1.5056958,0.0,0.0
MKPP,CAMKMT,84.8627,2.3394518,0.0,0.0
MKPP,MAP2K1,84.6959,1.608795,0.0,0.0
MKPP,RFX3,84.58025,2.1726766,0.0,0.0
MKPP,PDS5A,84.47573,1.7061918,0.0,0.0
MKPP,KIAA0232,84.178894,1.8138483,0.0,0.0
MKPP,R3HCC1L,84.10272,2.1784165,0.0,0.0
MKPP,JAK2,84.09322,1.4855274,0.0,0.0
MKPP,SSBP2,83.974014,1.8897946,0.0,0.0
MKPP,TXNRD1,83.92253,1.8295985,0.0,0.0
MKPP,SPOPL,83.84361,1.777437,0.0,0.0
MKPP,TBXAS1,83.82039,1.1779788,0.0,0.0
MKPP,RNGTT,83.80349,2.1666212,0.0,0.0
MKPP,B4GALT5,83.68544,2.0513365,0.0,0.0
MKPP,CHPT1,83.59029,2.0552597,0.0,0.0
MKPP,FNBP1,83.56683,1.2839526,0.0,0.0
MKPP,FRYL,83.36268,1.5984582,0.0,0.0
MKPP,LRRC8D,83.312454,1.978908,0.0,0.0
MKPP,TAB2,83.3102,1.7227689,0.0,0.0
MKPP,GATAD2A,83.187836,1.8008528,0.0,0.0
MKPP,PELI1,83.170654,1.5077579,0.0,0.0
MKPP,LCOR,83.15527,1.6366713,0.0,0.0
MKPP,RPL26,82.894905,0.7291222,0.0,0.0
MKPP,SNX29,82.773346,1.5470049,0.0,0.0
MKPP,RNF111,82.7688,1.7951045,0.0,0.0
MKPP,WDR70,82.64978,1.8400123,0.0,0.0
MKPP,ATF6,82.642586,1.6254842,0.0,0.0
MKPP,UVRAG,82.63895,1.4635966,0.0,0.0
MKPP,ARID4B,82.59998,1.3522068,0.0,0.0
MKPP,FOXO1,82.52912,1.9595867,0.0,0.0
MKPP,XRN1,82.49236,1.5907431,0.0,0.0
MKPP,RABGEF1,82.44802,1.6449277,0.0,0.0
MKPP,MPP7,82.430405,1.6067867,0.0,0.0
MKPP,RBMS1,82.41723,1.3133613,0.0,0.0
MKPP,CSNK1A1,82.41636,1.2716111,0.0,0.0
MKPP,TMBIM4,82.392334,1.3134094,0.0,0.0
MKPP,XRCC4,82.33319,2.2636518,0.0,0.0
MKPP,LPGAT1,82.31424,1.5479487,0.0,0.0
MKPP,CLASP2,82.12405,1.6337681,0.0,0.0
MKPP,ARFGEF2,82.10446,1.9448079,0.0,0.0
MKPP,TMEM165,82.06597,1.3713332,0.0,0.0
MKPP,TXNL4A,82.019424,1.7267137,0.0,0.0
MKPP,RB1,81.968185,1.4669815,0.0,0.0
MKPP,SEC24B,81.95021,1.878244,0.0,0.0
MKPP,ARPC1A,81.93087,2.426019,0.0,0.0
MKPP,PARP4,81.88848,1.5908424,0.0,0.0
MKPP,WDFY2,81.83432,1.4328094,0.0,0.0
MKPP,CREB5,81.69416,1.4465643,0.0,0.0
MKPP,RICTOR,81.67465,1.5821518,0.0,0.0
MKPP,JMJD1C,81.486855,1.2063442,0.0,0.0
MKPP,XYLT1,81.300804,2.2774127,0.0,0.0
MKPP,STIM1,81.22964,1.6649283,0.0,0.0
MKPP,LDLRAD4,81.0615,1.8877207,0.0,0.0
MKPP,MAP3K3,81.046,1.410794,0.0,0.0
MKPP,PHC2,80.986336,1.7201625,0.0,0.0
MKPP,KCNQ1,80.94637,1.7111816,0.0,0.0
MKPP,TMEM170B,80.78298,1.5387356,0.0,0.0
MKPP,FBXL5,80.75144,1.1552092,0.0,0.0
MKPP,PTK2B,80.75119,1.3515421,0.0,0.0
MKPP,GPD2,80.71834,2.052849,0.0,0.0
MKPP,MBD5,80.707985,1.814174,0.0,0.0
MKPP,WDR7,80.64948,2.0369718,0.0,0.0
MKPP,PAFAH1B1,80.53878,1.3534613,0.0,0.0
MKPP,KIZ-AS1,80.51682,4.5031624,0.0,0.0
MKPP,FBXL20,80.514496,1.724671,0.0,0.0
MKPP,SCLT1,80.477165,1.5072899,0.0,0.0
MKPP,ALYREF,80.46138,2.1211162,0.0,0.0
MKPP,ARPC4,80.449844,1.2878692,0.0,0.0
MKPP,ZBTB20,80.4097,1.471874,0.0,0.0
MKPP,OSBPL8,80.39008,1.2249786,0.0,0.0
MKPP,IP6K1,80.31751,2.071305,0.0,0.0
MKPP,DENND4C,80.22765,1.8782552,0.0,0.0
MKPP,BICRAL,80.19569,2.0638638,0.0,0.0
MKPP,TM9SF3,80.14099,1.5715543,0.0,0.0
MKPP,TNS3,80.07885,1.7506781,0.0,0.0
MKPP,C9orf72,80.01905,1.3658854,0.0,0.0
MKPP,WTAP,80.004974,1.3509233,0.0,0.0
MKPP,SCAF8,79.919586,1.8135941,0.0,0.0
MKPP,KLHL5,79.88604,2.0314987,0.0,0.0
MKPP,TNKS,79.85795,1.9717301,0.0,0.0
MKPP,NDUFA11,79.83635,1.2625726,0.0,0.0
MKPP,VPS13D,79.83192,1.7116971,0.0,0.0
MKPP,CBL,79.735695,1.5443097,0.0,0.0
MKPP,STAG2,79.67701,1.3488677,0.0,0.0
MKPP,FRAT2,79.550995,2.065867,0.0,0.0
MKPP,CAMK1D,79.547325,1.7624453,0.0,0.0
MKPP,PRKCA,79.532394,2.3899424,0.0,0.0
MKPP,TGFBR2,79.530174,1.4283917,0.0,0.0
