names,scores,logfoldchanges,pvals,pvals_adj
C11orf71,5.4022355,1.5002681,6.581549548324212e-08,2.732606865300407e-07
RYR3,5.3826437,2.6308918,7.339974322098222e-08,3.0346211184199874e-07
PTGER3,5.3543744,3.6706297,8.58530051527466e-08,3.5197393773914634e-07
TMEM220-AS1,5.3135357,2.275614,1.0751829757803908e-07,4.366787146133393e-07
RILP,5.308425,1.9728262,1.1057651347014542e-07,4.481692658624287e-07
GPC5,5.3053484,2.6596763,1.1245804460245933e-07,4.5541784287684686e-07
ARHGEF40,5.285736,1.6129215,1.2520017516809997e-07,5.044095177453943e-07
CKB,5.267352,2.001595,1.3840544427745138e-07,5.556663384532558e-07
SLC8A3,5.248848,2.6817708,1.5305351020009582e-07,6.123392123482877e-07
LINC01819,5.23672,4.299273,1.6345523761499927e-07,6.510262751170986e-07
CD200,5.2240543,2.4014187,1.7504750585862044e-07,6.952160736028993e-07
CNNM3-DT,5.1937814,3.2720897,2.0606522698424232e-07,8.123054717219286e-07
TTLL7,5.1384797,2.1038675,2.769698591308345e-07,1.0792007573620408e-06
RHEX,5.1214547,1.6507701,3.0318775716935595e-07,1.1785415240941512e-06
CNRIP1,5.1198077,1.7400551,3.0584723981227944e-07,1.1884072257042662e-06
TXNRD3,5.1019673,3.2741394,3.361409302870804e-07,1.2984718204729084e-06
GCC2-AS1,5.0690775,1.9214733,3.997482400229485e-07,1.5338571763873038e-06
PIR,5.024319,2.5672235,5.052221702136608e-07,1.9203938280382507e-06
MAK,5.021401,1.9299301,5.129595034073157e-07,1.9490469053736606e-06
GCAT,5.0013127,2.597031,5.694131499086903e-07,2.15309691157744e-06
SERPINI2,4.9716463,3.182007,6.638681514070772e-07,2.4962667153600472e-06
C1QTNF3,4.97118,1.6116903,6.654666833910668e-07,2.501796745551661e-06
PARD3B,4.956208,1.5109197,7.188224617782223e-07,2.694620293501198e-06
LINC01475,4.9374375,4.4479313,7.915584368996248e-07,2.9531392742138907e-06
ZNF135,4.9365664,2.3562055,7.950989777512969e-07,2.9652176094220272e-06
FSIP2-AS1,4.936258,2.9828663,7.963579564463741e-07,2.968781194845237e-06
LINC02232,4.891046,3.0560436,1.0030138641070947e-06,3.7066997720203267e-06
DPYSL3,4.886409,3.3760881,1.0269184125621766e-06,3.787192837153982e-06
PLTP,4.8719535,1.6500443,1.1050009736893527e-06,4.058306879345581e-06
DNMT3B,4.8594985,1.7673692,1.176834142332666e-06,4.309186096026498e-06
CEP112,4.854036,1.5046889,1.209738430755522e-06,4.426357818441296e-06
CMBL,4.8480253,1.5446618,1.246965522507379e-06,4.557456358689651e-06
LHFPL6,4.838334,2.1195364,1.3093179805779525e-06,4.770198146332038e-06
ICAM4,4.8157945,2.0259242,1.4661532117949703e-06,5.310937809774894e-06
SLC25A27,4.8028054,3.8800993,1.5645793126511243e-06,5.650736063115024e-06
SGIP1,4.7987094,2.1506326,1.5969124117236558e-06,5.76113238801779e-06
